"Time","Angle, Ch 1+2 (rad) Run #28","Angle, Ch 3+4 (rad) Run #28","Angle, Ch 1+2 (rad) Run #29","Angle, Ch 3+4 (rad) Run #29","Angle, Ch 1+2 (rad) Run #30","Angle, Ch 3+4 (rad) Run #30","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
5.8,-3.176,1.798,3.019,-1.536,5.114,-1.92,1.65233333333333,4.31066796834706,-0.552666666666667,2.04477121784647
5.85,-2.077,1.92,1.85,-1.588,4.765,-2.147,1.51266666666667,3.43345108212325,-0.605,2.2045042526609
5.9,-0.855,1.955,0.576,-1.588,4.154,-2.339,1.29166666666667,2.58004928893487,-0.657333333333333,2.29329769836655
5.95,0.471,1.92,-0.768,-1.536,3.334,-2.478,1.01233333333333,2.10389693980797,-0.698,2.31566059689239
6,1.798,1.78,-2.077,-1.414,2.304,-2.548,0.675,2.39669292985146,-0.727333333333333,2.24422132004251
6.05,3.089,1.588,-3.316,-1.257,1.134,-2.583,0.302333333333333,3.28249270118508,-0.750666666666667,2.13110073279827
6.1,4.224,1.344,-4.416,-1.03,-0.14,-2.548,-0.110666666666667,4.32007469071234,-0.744666666666667,1.96162619612742
6.15,5.166,1.082,-5.323,-0.785,-1.431,-2.461,-0.529333333333333,5.30231386597713,-0.721333333333333,1.77235784573357
6.2,5.864,0.785,-6.004,-0.489,-2.67,-2.304,-0.936666666666667,6.12092226166395,-0.669333333333333,1.55237570624296
6.25,6.266,0.489,-6.388,-0.192,-3.805,-2.112,-1.309,6.68606319144532,-0.605,1.34878723303566
6.3,6.353,0.209,-6.493,0.105,-4.8,-1.885,-1.64666666666667,6.97943853997822,-0.523666666666667,1.18009547636339
6.35,6.126,-0.052,-6.266,0.384,-5.585,-1.606,-1.90833333333333,6.96626329773239,-0.424666666666667,1.04603314160371
6.4,5.62,-0.279,-5.76,0.646,-6.109,-1.309,-2.083,6.6732755825007,-0.314,0.977969835935649
6.45,4.852,-0.454,-4.974,0.855,-6.353,-1.012,-2.15833333333333,6.11015468980396,-0.203666666666667,0.958343536177572
6.5,3.857,-0.593,-3.962,0.995,-6.301,-0.716,-2.13533333333333,5.31965923094077,-0.104666666666667,0.95432297118603
6.55,2.688,-0.663,-2.74,1.047,-5.952,-0.436,-2.00133333333333,4.36710674627188,-0.0173333333333334,0.928701423135193
6.6,1.396,-0.698,-1.379,1.03,-5.341,-0.209,-1.77466666666667,3.38588339039213,0.041,0.890713758735094
6.65,0.035,-0.663,0.07,0.908,-4.468,-0.035,-1.45433333333333,2.60997056177523,0.07,0.790745850447538
6.7,-1.309,-0.559,1.501,0.733,-3.386,0.052,-1.06466666666667,2.45264476297187,0.0753333333333333,0.646315970198272
6.75,-2.601,-0.419,2.845,0.489,-2.147,0.052,-0.634333333333333,3.02172952683283,0.0406666666666667,0.454106081585937
6.8,-3.752,-0.227,4.014,0.209,-0.785,-0.017,-0.174333333333333,3.918848597909,-0.0116666666666667,0.218048924173758
6.85,-4.712,0,4.957,-0.087,0.611,-0.175,0.285333333333333,4.84271972483782,-0.0873333333333333,0.0875004761891804
6.9,-5.428,0.279,5.637,-0.384,1.972,-0.384,0.727,5.63658362840471,-0.163,0.382783228472722
6.95,-5.847,0.559,5.986,-0.663,3.211,-0.646,1.11666666666667,6.1882668279037,-0.25,0.700666111639488
7,-5.969,0.855,5.969,-0.925,4.241,-0.925,1.41366666666667,6.45169135446926,-0.331666666666667,1.02768347915753
7.05,-5.777,1.152,5.603,-1.152,5.044,-1.222,1.62333333333333,6.41496845926255,-0.407333333333333,1.35087576532164
7.1,-5.288,1.431,4.939,-1.344,5.533,-1.518,1.728,6.08328866650268,-0.477,1.65466522293786
7.15,-4.52,1.658,4.014,-1.484,5.707,-1.798,1.73366666666667,5.48158939846221,-0.541333333333333,1.91113822978175
7.2,-3.491,1.833,2.88,-1.571,5.55,-2.042,1.64633333333333,4.64503717243827,-0.593333333333333,2.11442198563421
7.25,-2.251,1.937,1.571,-1.588,5.079,-2.234,1.46633333333333,3.6661207472386,-0.628333333333333,2.24500118782448
7.3,-0.873,1.955,0.157,-1.571,4.328,-2.409,1.204,2.75404375419128,-0.675,2.31586614466381
7.35,0.593,1.885,-1.309,-1.466,3.351,-2.513,0.878333333333333,2.34306665149187,-0.698,2.29738307645895
7.4,2.059,1.745,-2.723,-1.326,2.164,-2.566,0.5,2.79169357200965,-0.715666666666667,2.21936034328212
7.45,3.456,1.536,-4.032,-1.134,0.855,-2.566,0.093,3.8017126403767,-0.721333333333333,2.08190329586495
7.5,4.677,1.292,-5.166,-0.89,-0.541,-2.513,-0.343333333333334,4.92447624964659,-0.703666666666667,1.90933138384444
7.55,5.672,1.012,-6.074,-0.628,-1.937,-2.409,-0.779666666666667,5.95791023206404,-0.675,1.71098421968176
7.6,6.405,0.716,-6.685,-0.332,-3.281,-2.234,-1.187,6.79158685433677,-0.616666666666667,1.49546024130812
7.65,6.807,0.419,-7.016,-0.035,-4.485,-2.025,-1.56466666666667,7.35969376627407,-0.547,1.29995846087481
7.7,6.859,0.14,-6.999,0.262,-5.498,-1.78,-1.87933333333333,7.60474209512284,-0.459333333333333,1.14535642196363
7.75,6.562,-0.105,-6.685,0.541,-6.266,-1.501,-2.12966666666667,7.53011901189705,-0.355,1.04370302289492
7.8,5.952,-0.314,-6.056,0.768,-6.754,-1.222,-2.286,7.14284845142328,-0.256,0.996267032476735
7.85,5.061,-0.489,-5.131,0.942,-6.929,-0.908,-2.333,6.46619115090174,-0.151666666666667,0.970036253618046
7.9,3.944,-0.611,-3.979,1.03,-6.789,-0.628,-2.27466666666667,5.56577814266193,-0.0696666666666667,0.952377201183089
7.95,2.653,-0.681,-2.635,1.047,-6.353,-0.367,-2.11166666666667,4.52575047183706,-0.000333333333333371,0.920504933899506
8,1.222,-0.698,-1.152,0.96,-5.603,-0.157,-1.84433333333333,3.46477276792192,0.035,0.845511088040837
8.05,-0.244,-0.646,0.384,0.82,-4.608,0,-1.48933333333333,2.71903610372009,0.058,0.73471899390175
8.1,-1.71,-0.541,1.902,0.593,-3.386,0.052,-1.06466666666667,2.70242064329988,0.0346666666666666,0.567198671836715
8.15,-3.072,-0.384,3.264,0.349,-2.007,0.052,-0.605,3.39270202051403,0.00566666666666666,0.368690023371034
8.2,-4.294,-0.192,4.433,0.052,-0.541,-0.052,-0.134,4.37771275896443,-0.064,0.122441822920112
8.25,-5.271,0.052,5.341,-0.244,0.977,-0.227,0.349,5.3338001462372,-0.139666666666667,0.166205695851055
8.3,-5.986,0.332,5.952,-0.541,2.391,-0.454,0.785666666666667,6.12876678731809,-0.221,0.48088356179017
8.35,-6.388,0.611,6.196,-0.82,3.665,-0.716,1.15766666666667,6.65614785993621,-0.308333333333333,0.797862352372471
8.4,-6.475,0.908,6.074,-1.065,4.695,-1.012,1.43133333333333,6.88171420020719,-0.389666666666667,1.12412469652318
8.45,-6.213,1.204,5.603,-1.274,5.463,-1.309,1.61766666666667,6.78191752628512,-0.459666666666667,1.44088387225804
8.5,-5.637,1.466,4.835,-1.431,5.917,-1.588,1.705,6.38133246273848,-0.517666666666667,1.71969832625764
8.55,-4.765,1.693,3.822,-1.536,6.004,-1.85,1.687,5.69311066114124,-0.564333333333333,1.96120226731802
8.6,-3.648,1.85,2.583,-1.588,5.725,-2.094,1.55333333333333,4.77058092199821,-0.610666666666667,2.14596582762479
8.65,-2.304,1.937,1.204,-1.588,5.131,-2.286,1.34366666666667,3.71946721095016,-0.645666666666667,2.26371957921765
8.7,-0.82,1.955,-0.279,-1.518,4.276,-2.443,1.059,2.79910467828554,-0.668666666666667,2.31875534141343
8.75,0.75,1.868,-1.78,-1.396,3.159,-2.531,0.709666666666667,2.4697470180837,-0.686333333333333,2.28375137292424
8.8,2.286,1.71,-3.211,-1.222,1.885,-2.583,0.32,3.0645017539561,-0.698333333333333,2.19388521425651
8.85,3.735,1.501,-4.52,-0.995,0.454,-2.566,-0.110333333333333,4.15633376106074,-0.686666666666667,2.05095693112589
8.9,4.992,1.257,-5.62,-0.733,-1.012,-2.496,-0.546666666666667,5.32128154990255,-0.657333333333333,1.87764382493947
8.95,6.004,0.977,-6.475,-0.454,-2.478,-2.374,-0.983,6.37241155293661,-0.617,1.68143599342943
9,6.72,0.681,-7.034,-0.14,-3.84,-2.199,-1.38466666666667,7.19823765468558,-0.552666666666667,1.48368471493553
9.05,7.086,0.384,-7.261,0.157,-5.061,-1.99,-1.74533333333333,7.72685811525832,-0.483,1.31002633561314
9.1,7.086,0.122,-7.156,0.436,-6.056,-1.728,-2.042,7.92419005324834,-0.39,1.16932972253338
9.15,6.72,-0.122,-6.72,0.698,-6.789,-1.466,-2.263,7.77958270089084,-0.296666666666667,1.09252246353717
9.2,6.039,-0.332,-5.986,0.89,-7.208,-1.169,-2.385,7.32093935229626,-0.203666666666667,1.0354816914525
9.25,5.079,-0.506,-4.974,1.012,-7.313,-0.873,-2.40266666666667,6.58401339103539,-0.122333333333333,0.999352957334561
9.3,3.892,-0.611,-3.718,1.047,-7.069,-0.593,-2.29833333333333,5.61671348150618,-0.0523333333333333,0.952093132699387
9.35,2.513,-0.681,-2.304,0.995,-6.528,-0.332,-2.10633333333333,4.52374008242442,-0.00600000000000002,0.884279933052877
9.4,1.012,-0.681,-0.768,0.873,-5.672,-0.14,-1.80933333333333,3.46153800113957,0.0173333333333333,0.788856345181639
9.45,-0.506,-0.628,0.803,0.663,-4.555,0,-1.41933333333333,2.79332675019113,0.0116666666666667,0.645579068227381
9.5,-2.007,-0.524,2.286,0.419,-3.229,0.052,-0.983333333333333,2.89650243109398,-0.0176666666666667,0.475344436522963
9.55,-3.403,-0.367,3.613,0.14,-1.763,0.035,-0.517666666666667,3.67004159831102,-0.064,0.267606053743184
9.6,-4.643,-0.175,4.695,-0.157,-0.209,-0.07,-0.0523333333333332,4.67097091976961,-0.134,0.0561515805654658
9.65,-5.62,0.07,5.498,-0.454,1.326,-0.227,0.401333333333333,5.61638115990478,-0.203666666666667,0.262778106647668
9.7,-6.318,0.349,5.986,-0.733,2.775,-0.454,0.814333333333333,6.38202666347715,-0.279333333333333,0.561749350986126
9.75,-6.685,0.628,6.109,-0.995,4.014,-0.733,1.146,6.862264713635,-0.366666666666667,0.871310698507331
9.8,-6.72,0.925,5.864,-1.204,5.027,-1.012,1.39033333333333,7.03621150430637,-0.430333333333333,1.17767242191253
9.85,-6.405,1.222,5.288,-1.379,5.742,-1.309,1.54166666666667,6.88575793455835,-0.488666666666667,1.48189417076029
9.9,-5.777,1.484,4.416,-1.501,6.109,-1.588,1.58266666666667,6.42962536492861,-0.535,1.74904631156525
9.95,-4.835,1.71,3.316,-1.571,6.126,-1.85,1.53566666666667,5.69324778429091,-0.570333333333333,1.97974754282796
10,-3.648,1.868,2.025,-1.588,5.76,-2.077,1.379,4.73715135920312,-0.599,2.15042949198526
10.05,-2.234,1.937,0.593,-1.553,5.079,-2.269,1.146,3.68772951828086,-0.628333333333333,2.25030338695326
10.1,-0.698,1.937,-0.908,-1.449,4.136,-2.426,0.843333333333333,2.8534654953816,-0.646,2.2896613286685
10.15,0.89,1.868,-2.391,-1.292,2.95,-2.531,0.483,2.69366052055563,-0.651666666666667,2.26832985549574
10.2,2.478,1.71,-3.77,-1.082,1.606,-2.583,0.104666666666667,3.38376673742936,-0.651666666666667,2.17861247892629
10.25,3.944,1.501,-5.009,-0.838,0.122,-2.566,-0.314333333333333,4.49242054279576,-0.634333333333333,2.04113506004217
10.3,5.184,1.239,-6.021,-0.559,-1.396,-2.513,-0.744333333333333,5.63085325091441,-0.611,1.87654043388359
10.35,6.178,0.942,-6.772,-0.279,-2.88,-2.391,-1.158,6.6445156332121,-0.576,1.68623219041744
10.4,6.859,0.663,-7.208,0.017,-4.259,-2.217,-1.536,7.41829960300876,-0.512333333333333,1.51120658195143
10.45,7.173,0.367,-7.313,0.314,-5.48,-2.007,-1.87333333333333,7.88778057081543,-0.442,1.35558880196024
10.5,7.121,0.105,-7.086,0.576,-6.44,-1.763,-2.135,8.02243610133481,-0.360666666666667,1.23707895194015
10.55,6.702,-0.14,-6.545,0.803,-7.138,-1.484,-2.327,7.82496281141323,-0.273666666666667,1.14934430582543
10.6,5.969,-0.349,-5.69,0.96,-7.505,-1.204,-2.40866666666667,7.31180759684863,-0.197666666666667,1.08990840593755
10.65,4.957,-0.506,-4.573,1.03,-7.54,-0.908,-2.38533333333333,6.52940780877817,-0.128,1.02280203363114
10.7,3.718,-0.628,-3.264,1.03,-7.243,-0.611,-2.263,5.54863776074813,-0.0696666666666667,0.952377201183089
10.75,2.286,-0.681,-1.798,0.942,-6.615,-0.367,-2.04233333333333,4.4555273911551,-0.0353333333333334,0.86083351080992
10.8,0.75,-0.681,-0.244,0.785,-5.69,-0.157,-1.728,3.46700043265068,-0.0176666666666667,0.742865622662224
10.85,-0.803,-0.628,1.309,0.559,-4.52,0,-1.338,2.95109793127914,-0.023,0.593834151931328
10.9,-2.339,-0.524,2.74,0.297,-3.142,0.052,-0.913666666666667,3.18953951744344,-0.0583333333333333,0.421474000779803
