"Time","Angle, Ch 1+2 (rad) Run #16","Angle, Ch 3+4 (rad) Run #16","Angle, Ch 1+2 (rad) Run #17","Angle, Ch 3+4 (rad) Run #17","Angle, Ch 1+2 (rad) Run #18","Angle, Ch 3+4 (rad) Run #18","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
1.75,0.401,0.646,-0.611,-0.157,-0.035,-1.03,-0.0816666666666667,0.507611399924522,-0.180333333333333,0.838243600234045
1.8,0.367,1.03,-0.646,0.035,0,-1.449,-0.093,0.512863529606074,-0.128,1.24751232458842
1.85,0.367,1.274,-0.716,0.367,-0.017,-1.78,-0.122,0.549081961095063,-0.0463333333333333,1.56839482699138
1.9,0.401,1.326,-0.768,0.803,-0.07,-1.972,-0.145666666666667,0.588161825804203,0.0523333333333334,1.77251976951834
1.95,0.471,1.187,-0.82,1.309,-0.157,-2.025,-0.168666666666667,0.645579068227381,0.157,1.89065173948033
2,0.576,0.855,-0.838,1.78,-0.297,-1.92,-0.186333333333333,0.713466420606698,0.238333333333333,1.92554104950617
2.05,0.698,0.419,-0.82,2.182,-0.436,-1.676,-0.186,0.789275617259269,0.308333333333333,1.93137938617283
2.1,0.82,-0.052,-0.768,2.426,-0.611,-1.309,-0.186333333333333,0.875038475344561,0.355,1.90047178353166
2.15,0.908,-0.506,-0.663,2.443,-0.768,-0.855,-0.174333333333333,0.938797280211939,0.360666666666667,1.81177656827031
2.2,0.96,-0.89,-0.524,2.234,-0.908,-0.349,-0.157333333333333,0.986503590126936,0.331666666666667,1.66952817686116
2.25,0.96,-1.169,-0.367,1.868,-0.995,0.105,-0.134,0.998109713408301,0.268,1.52504721238393
2.3,0.908,-1.309,-0.192,1.414,-1.03,0.471,-0.104666666666667,0.971947186493862,0.192,1.38277366188397
2.35,0.803,-1.326,-0.052,0.925,-1.012,0.628,-0.087,0.908006057248519,0.0756666666666667,1.22292858881185
2.4,0.663,-1.187,0.07,0.471,-0.925,0.576,-0.064,0.802435667203297,-0.0466666666666667,0.988952139050891
2.45,0.489,-0.925,0.14,0.105,-0.785,0.314,-0.052,0.658344134932483,-0.168666666666667,0.663287519355923
2.5,0.314,-0.559,0.122,-0.122,-0.593,-0.087,-0.0523333333333333,0.477971059095981,-0.256,0.262988592908514
2.55,0.122,-0.105,0.052,-0.209,-0.384,-0.559,-0.07,0.274175126515882,-0.291,0.237848691398544
2.6,-0.035,0.367,-0.07,-0.157,-0.175,-1.047,-0.0933333333333333,0.0728583099813146,-0.279,0.71485103343284
2.65,-0.14,0.82,-0.262,0.052,0.017,-1.466,-0.128333333333333,0.139865411497387,-0.198,1.16332454628964
2.7,-0.209,1.152,-0.471,0.401,0.157,-1.78,-0.174333333333333,0.315431978932595,-0.0756666666666667,1.52301159986828
2.75,-0.175,1.326,-0.681,0.838,0.244,-1.972,-0.204,0.463181389954303,0.064,1.78003033682013
2.8,-0.087,1.292,-0.908,1.344,0.279,-2.025,-0.238666666666667,0.607860455477516,0.203666666666667,1.93025706405477
2.85,0.052,1.082,-1.082,1.833,0.227,-1.92,-0.267666666666667,0.710640790648365,0.331666666666667,1.98582535318022
2.9,0.244,0.716,-1.222,2.217,0.14,-1.676,-0.279333333333333,0.818027709392129,0.419,1.96342023010867
2.95,0.454,0.279,-1.292,2.426,0,-1.309,-0.279333333333333,0.905896977218344,0.465333333333333,1.87445894415784
3,0.681,-0.175,-1.292,2.426,-0.175,-0.838,-0.262,0.989373033794635,0.471,1.7252278110441
3.05,0.89,-0.611,-1.204,2.199,-0.349,-0.349,-0.221,1.05285184142879,0.413,1.55225899900758
3.1,1.065,-0.96,-1.065,1.833,-0.506,0.122,-0.168666666666667,1.10434158362951,0.331666666666667,1.40825506685875
3.15,1.169,-1.204,-0.89,1.344,-0.646,0.471,-0.122333333333333,1.12496236974102,0.203666666666667,1.2948653726675
3.2,1.204,-1.326,-0.698,0.873,-0.716,0.628,-0.07,1.10335307132395,0.0583333333333333,1.20511009178968
3.25,1.187,-1.309,-0.506,0.419,-0.75,0.593,-0.023,1.05496871991543,-0.099,1.05149607702549
3.3,1.1,-1.152,-0.332,0.07,-0.716,0.332,0.0173333333333334,0.957073316592482,-0.25,0.792063128797194
3.35,0.96,-0.89,-0.175,-0.14,-0.663,-0.052,0.0406666666666666,0.832716238182812,-0.360666666666667,0.460522891215337
3.4,0.785,-0.506,-0.087,-0.209,-0.559,-0.524,0.0463333333333333,0.681848468014216,-0.413,0.176898275853667
3.45,0.576,-0.052,-0.07,-0.122,-0.454,-1.03,0.0173333333333333,0.520524094863373,-0.401333333333333,0.545565150402162
3.5,0.384,0.419,-0.087,0.105,-0.349,-1.449,-0.0173333333333333,0.371432811331112,-0.308333333333333,1.0002446367431
3.55,0.227,0.855,-0.157,0.471,-0.262,-1.78,-0.064,0.257423775125764,-0.151333333333333,1.42347473926773
3.6,0.105,1.169,-0.262,0.925,-0.227,-1.99,-0.128,0.202541353802131,0.0346666666666667,1.75765193748175
3.65,0.035,1.326,-0.384,1.431,-0.227,-2.025,-0.192,0.211681364319111,0.244,1.96571284779848
3.7,0.035,1.292,-0.489,1.902,-0.262,-1.92,-0.238666666666667,0.262778106647668,0.424666666666667,2.05331958869859
3.75,0.087,1.065,-0.559,2.269,-0.332,-1.676,-0.268,0.327720917855422,0.552666666666667,2.02178642129512
3.8,0.192,0.698,-0.593,2.443,-0.401,-1.309,-0.267333333333333,0.409214287792268,0.610666666666667,1.87752399008197
3.85,0.314,0.262,-0.593,2.409,-0.506,-0.838,-0.261666666666667,0.500436143112519,0.611,1.65139425940627
3.9,0.454,-0.209,-0.541,2.147,-0.576,-0.349,-0.221,0.584829034846937,0.529666666666667,1.40239984787982
3.95,0.576,-0.628,-0.471,1.745,-0.628,0.105,-0.174333333333333,0.654532148433775,0.407333333333333,1.21504581532275
4,0.698,-0.977,-0.384,1.257,-0.646,0.454,-0.110666666666667,0.712472689535068,0.244666666666667,1.13161580641724
4.05,0.768,-1.204,-0.297,0.768,-0.611,0.628,-0.0466666666666667,0.722779588348573,0.064,1.10034903553373
4.1,0.785,-1.326,-0.244,0.349,-0.524,0.593,0.00566666666666667,0.689289731051706,-0.128,1.04464683027327
4.15,0.75,-1.309,-0.227,0.017,-0.401,0.349,0.0406666666666667,0.620430764335017,-0.314333333333333,0.877255568995337
4.2,0.681,-1.152,-0.244,-0.175,-0.262,-0.035,0.0583333333333333,0.53932025118044,-0.454,0.608525266525557
4.25,0.576,-0.873,-0.314,-0.209,-0.105,-0.524,0.0523333333333333,0.465392665749401,-0.535333333333333,0.332145048635883
4.3,0.454,-0.489,-0.419,-0.105,0.035,-1.012,0.0233333333333333,0.436616918285736,-0.535333333333333,0.455271713741732
4.35,0.332,-0.035,-0.541,0.157,0.122,-1.449,-0.029,0.455667642037483,-0.442333333333333,0.877068602409945
4.4,0.227,0.436,-0.681,0.541,0.175,-1.78,-0.093,0.509886261827086,-0.267666666666667,1.3107708927701
4.45,0.157,0.873,-0.82,1.012,0.14,-1.972,-0.174333333333333,0.559228337384054,-0.029,1.6841220264577
4.5,0.122,1.187,-0.942,1.518,0.07,-2.025,-0.25,0.599853315403024,0.226666666666667,1.95701107133642
4.55,0.14,1.326,-1.012,1.972,-0.052,-1.92,-0.308,0.617193648703549,0.459333333333333,2.08572513369651
4.6,0.227,1.274,-1.047,2.304,-0.227,-1.676,-0.349,0.645702717974766,0.634,2.06574441787942
4.65,0.332,1.047,-1.012,2.443,-0.401,-1.309,-0.360333333333333,0.672922234239093,0.727,1.89635861587412
4.7,0.489,0.681,-0.925,2.374,-0.611,-0.855,-0.349,0.742517339864868,0.733333333333333,1.61513601078464
4.75,0.646,0.227,-0.785,2.112,-0.785,-0.367,-0.308,0.826188235210354,0.657333333333333,1.29431461914533
4.8,0.803,-0.227,-0.611,1.693,-0.925,0.105,-0.244333333333333,0.920504933899506,0.523666666666667,1.02618776709398
4.85,0.942,-0.646,-0.419,1.204,-1.012,0.454,-0.163,1.00183880939001,0.337333333333333,0.930501656813857
4.9,1.03,-0.995,-0.244,0.733,-1.047,0.628,-0.087,1.04736287885336,0.122,0.968773967445451
4.95,1.065,-1.222,-0.087,0.314,-0.995,0.593,-0.00566666666666668,1.03240560504742,-0.105,0.977357150687506
5,1.03,-1.326,0.017,0,-0.89,0.349,0.0523333333333333,0.960487549806521,-0.325666666666667,0.883713943158833
5.05,0.942,-1.292,0.052,-0.175,-0.75,-0.035,0.0813333333333333,0.846381316744015,-0.500666666666667,0.688880492780376
5.1,0.803,-1.134,0.017,-0.209,-0.559,-0.506,0.087,0.683692913521853,-0.616333333333333,0.472267226613634
5.15,0.628,-0.838,-0.07,-0.087,-0.367,-0.995,0.0636666666666667,0.510789911150693,-0.64,0.485302998136216
5.2,0.436,-0.454,-0.209,0.175,-0.175,-1.431,0.0173333333333333,0.362974287427269,-0.57,0.809259538096401
5.25,0.227,0,-0.384,0.559,-0.017,-1.763,-0.058,0.307556498874597,-0.401333333333333,1.2119085499052
5.3,0.052,0.471,-0.559,1.03,0.087,-1.972,-0.14,0.36328638840452,-0.157,1.59649271843
5.35,-0.07,0.89,-0.733,1.536,0.14,-2.025,-0.221,0.455667642037483,0.133666666666667,1.89715848925
5.4,-0.157,1.204,-0.873,1.99,0.14,-1.937,-0.296666666666667,0.520742098675854,0.419,2.07785971615025
5.45,-0.157,1.326,-0.977,2.304,0.07,-1.71,-0.354666666666667,0.550777934682693,0.64,2.09308289372399
5.5,-0.105,1.274,-1.012,2.443,-0.035,-1.344,-0.384,0.544988990714491,0.791,1.93915161862089
5.55,0.017,1.03,-0.977,2.374,-0.157,-0.89,-0.372333333333333,0.530834563054567,0.838,1.64044871910097
5.6,0.175,0.646,-0.908,2.094,-0.297,-0.401,-0.343333333333333,0.542984652944568,0.779666666666667,1.25285926317896
5.65,0.367,0.209,-0.785,1.693,-0.436,0.052,-0.284666666666667,0.590721874771312,0.651333333333333,0.905518819977439
5.7,0.576,-0.262,-0.646,1.204,-0.524,0.419,-0.198,0.673073547244281,0.453666666666667,0.733614567285392
5.75,0.768,-0.681,-0.506,0.716,-0.576,0.628,-0.104666666666667,0.756561519860304,0.221,0.782393123691664
5.8,0.925,-1.012,-0.367,0.297,-0.576,0.611,-0.00599999999999997,0.813013530022717,-0.0346666666666667,0.86083351080992
5.85,1.03,-1.222,-0.279,0,-0.524,0.384,0.0756666666666667,0.835506034289001,-0.279333333333333,0.838647323571317
5.9,1.082,-1.326,-0.227,-0.175,-0.454,0,0.133666666666667,0.829086445030513,-0.500333333333333,0.720382074550258
5.95,1.047,-1.292,-0.227,-0.209,-0.349,-0.454,0.157,0.77317268446318,-0.651666666666667,0.567914019313957
6,0.977,-1.082,-0.262,-0.07,-0.244,-0.942,0.157,0.71019785975459,-0.698,0.548350253031764
6.05,0.838,-0.768,-0.349,0.209,-0.157,-1.379,0.110666666666667,0.637162721236368,-0.646,0.800998751559576
6.1,0.681,-0.332,-0.454,0.611,-0.087,-1.728,0.0466666666666667,0.579185922941272,-0.483,1.17678842618374
6.15,0.524,0.157,-0.576,1.082,-0.087,-1.955,-0.0463333333333333,0.551126422278349,-0.238666666666667,1.55668119193794
6.2,0.367,0.646,-0.681,1.588,-0.122,-2.025,-0.145333333333333,0.524389486291758,0.0696666666666667,1.87418311094016
6.25,0.227,1.047,-0.768,2.025,-0.209,-1.955,-0.25,0.498765475950371,0.372333333333333,2.07400128575981
6.3,0.14,1.292,-0.785,2.339,-0.314,-1.745,-0.319666666666667,0.462526035303239,0.628666666666667,2.12126668133296
6.35,0.105,1.326,-0.768,2.461,-0.454,-1.414,-0.372333333333333,0.44219264278517,0.791,1.9921282589231
6.4,0.122,1.134,-0.698,2.356,-0.576,-0.977,-0.384,0.442434175895127,0.837666666666667,1.68614422079884
6.45,0.192,0.768,-0.611,2.042,-0.698,-0.489,-0.372333333333333,0.490659080557298,0.773666666666667,1.26550951530731
6.5,0.297,0.314,-0.471,1.606,-0.785,0,-0.319666666666667,0.556648303090321,0.64,0.851185056259801
6.55,0.401,-0.175,-0.332,1.117,-0.838,0.384,-0.256333333333333,0.622956124725757,0.442,0.647949843737924
6.6,0.524,-0.628,-0.227,0.646,-0.838,0.611,-0.180333333333333,0.682198162804132,0.209666666666667,0.725651661152466
6.65,0.611,-0.995,-0.14,0.244,-0.768,0.611,-0.099,0.690413644129373,-0.0466666666666667,0.841530946153101
6.7,0.663,-1.239,-0.105,-0.052,-0.663,0.401,-0.035,0.665765724560825,-0.296666666666667,0.846933488140204
6.75,0.681,-1.326,-0.122,-0.192,-0.506,0.052,0.0176666666666667,0.605699870673037,-0.488666666666667,0.73534300386509
6.8,0.646,-1.274,-0.192,-0.192,-0.349,-0.419,0.035,0.534932706048153,-0.628333333333333,0.570566677377266
6.85,0.576,-1.065,-0.314,-0.035,-0.175,-0.89,0.029,0.478787009013402,-0.663333333333333,0.55114275222789
6.9,0.489,-0.733,-0.454,0.262,-0.017,-1.326,0.00599999999999999,0.471920544159713,-0.599,0.802435667203297
6.95,0.401,-0.279,-0.611,0.681,0.105,-1.693,-0.035,0.520322976621252,-0.430333333333333,1.19421326961868
7,0.297,0.227,-0.768,1.169,0.157,-1.937,-0.104666666666667,0.578712651782673,-0.180333333333333,1.59256062155679
7.05,0.227,0.698,-0.908,1.658,0.14,-2.025,-0.180333333333333,0.631677396566739,0.110333333333333,1.91053299718517
7.1,0.209,1.1,-0.995,2.094,0.07,-1.972,-0.238666666666667,0.658680752211064,0.407333333333333,2.11965311627477
7.15,0.227,1.309,-1.03,2.374,-0.035,-1.78,-0.279333333333333,0.663163881203834,0.634333333333333,2.15761681800391
7.2,0.279,1.309,-1.012,2.443,-0.192,-1.466,-0.308333333333333,0.653314880691794,0.762,2.01108851122968
7.25,0.384,1.1,-0.942,2.304,-0.367,-1.047,-0.308333333333333,0.664943857279194,0.785666666666667,1.69746998009783
7.3,0.524,0.733,-0.82,1.972,-0.541,-0.576,-0.279,0.70927216214934,0.709666666666667,1.2741602463322
7.35,0.681,0.262,-0.663,1.518,-0.681,-0.087,-0.221,0.781206758803327,0.564333333333333,0.844132888432463
7.4,0.82,-0.227,-0.489,1.012,-0.803,0.314,-0.157333333333333,0.86083351080992,0.366333333333333,0.62115564340456
7.45,0.925,-0.663,-0.332,0.559,-0.855,0.576,-0.0873333333333333,0.914875037004144,0.157333333333333,0.710480353939033
7.5,0.995,-1.012,-0.192,0.175,-0.838,0.628,-0.0116666666666667,0.929710886960744,-0.0696666666666667,0.846933488140204
7.55,1.012,-1.239,-0.105,-0.087,-0.768,0.471,0.0463333333333333,0.899597873126284,-0.285,0.872025228992831
7.6,0.977,-1.326,-0.07,-0.209,-0.663,0.157,0.0813333333333333,0.83040732976855,-0.459333333333333,0.772542771199973
7.65,0.873,-1.274,-0.087,-0.175,-0.524,-0.297,0.0873333333333333,0.714630207403335,-0.582,0.602386088816799
7.7,0.733,-1.065,-0.175,0.017,-0.367,-0.785,0.0636666666666667,0.587555387460053,-0.611,0.56159415951379
7.75,0.559,-0.716,-0.297,0.349,-0.209,-1.239,0.0176666666666667,0.470868700736557,-0.535333333333333,0.809269011721895
7.8,0.384,-0.279,-0.436,0.785,-0.07,-1.623,-0.0406666666666667,0.410786238003823,-0.372333333333333,1.20671012813075
7.85,0.209,0.227,-0.593,1.292,0.017,-1.885,-0.122333333333333,0.41876166650415,-0.122,1.61699814471137
7.9,0.052,0.698,-0.716,1.78,0.035,-2.025,-0.209666666666667,0.438579905300429,0.151,1.96058996223076
7.95,-0.035,1.1,-0.82,2.182,0,-2.007,-0.285,0.46365396579777,0.425,2.17454569968074
8,-0.052,1.309,-0.873,2.409,-0.07,-1.833,-0.331666666666667,0.468894799857424,0.628333333333333,2.20139077251935
8.05,-0.017,1.309,-0.873,2.443,-0.192,-1.536,-0.360666666666667,0.452239243468911,0.738666666666667,2.04989520057327
8.1,0.07,1.1,-0.82,2.234,-0.314,-1.117,-0.354666666666667,0.446391457504883,0.739,1.70441808251379
8.15,0.209,0.716,-0.733,1.868,-0.454,-0.628,-0.326,0.483868783866039,0.652,1.24923016294036
8.2,0.384,0.244,-0.611,1.379,-0.576,-0.157,-0.267666666666667,0.564631148036781,0.488666666666667,0.796693374726647
8.25,0.559,-0.227,-0.489,0.89,-0.663,0.262,-0.197666666666667,0.661042610830295,0.308333333333333,0.559939580073898
8.3,0.716,-0.646,-0.367,0.454,-0.716,0.541,-0.122333333333333,0.746694270323091,0.116333333333333,0.661631569178295
8.35,0.855,-0.977,-0.297,0.087,-0.698,0.646,-0.0466666666666667,0.806196212676128,-0.0813333333333333,0.824490347628966
8.4,0.942,-1.222,-0.244,-0.14,-0.628,0.524,0.0233333333333333,0.818428575584536,-0.279333333333333,0.881299797647392
8.45,0.96,-1.326,-0.262,-0.209,-0.524,0.209,0.058,0.792063128797194,-0.442,0.793582383877062
8.5,0.925,-1.292,-0.314,-0.14,-0.384,-0.209,0.0756666666666667,0.736376488851548,-0.547,0.646110671634512
8.55,0.838,-1.117,-0.419,0.087,-0.244,-0.681,0.0583333333333333,0.680857057930175,-0.570333333333333,0.609581277052809
8.6,0.716,-0.82,-0.524,0.454,-0.105,-1.152,0.029,0.630766993429428,-0.506,0.847794786490221
8.65,0.576,-0.419,-0.646,0.908,0,-1.553,-0.0233333333333334,0.611334060341262,-0.354666666666667,1.23176066398198
8.7,0.419,0.035,-0.768,1.414,0.052,-1.85,-0.099,0.607735962404727,-0.133666666666667,1.63852382751467
8.75,0.279,0.524,-0.855,1.885,0.052,-2.007,-0.174666666666667,0.600018610822476,0.134,1.97509265605439
8.8,0.157,0.925,-0.89,2.251,0,-2.025,-0.244333333333333,0.564647087421279,0.383666666666667,2.18879540691526
8.85,0.105,1.222,-0.89,2.443,-0.105,-1.885,-0.296666666666667,0.524460039786954,0.593333333333333,2.23143727972205
8.9,0.087,1.344,-0.82,2.409,-0.244,-1.623,-0.325666666666667,0.458981844230612,0.71,2.08943126232954
8.95,0.122,1.257,-0.716,2.164,-0.401,-1.239,-0.331666666666667,0.423280442890211,0.727333333333333,1.7622463883729
9,0.209,0.977,-0.576,1.763,-0.559,-0.785,-0.308666666666667,0.448393056740772,0.651666666666667,1.30478248506536
9.05,0.332,0.576,-0.419,1.274,-0.698,-0.297,-0.261666666666667,0.532719751213838,0.517666666666667,0.787122819725952
9.1,0.471,0.105,-0.279,0.785,-0.803,0.157,-0.203666666666667,0.640332205447558,0.349,0.3784811752254
9.15,0.628,-0.349,-0.157,0.367,-0.873,0.489,-0.134,0.75076427725352,0.169,0.452729499811974
9.2,0.75,-0.75,-0.07,0.035,-0.855,0.628,-0.0583333333333333,0.802563600802661,-0.029,0.691225722900993
9.25,0.838,-1.082,-0.052,-0.157,-0.803,0.576,-0.00566666666666669,0.821480573923287,-0.221,0.830850768790642
9.3,0.873,-1.274,-0.105,-0.209,-0.681,0.332,0.029,0.78561822789444,-0.383666666666667,0.817123205724408
9.35,0.855,-1.326,-0.192,-0.105,-0.541,-0.052,0.0406666666666666,0.72650143381368,-0.494333333333333,0.72073180402514
9.4,0.803,-1.239,-0.332,0.157,-0.367,-0.524,0.0346666666666667,0.665626271516782,-0.535333333333333,0.698069003274987
9.45,0.698,-1.03,-0.489,0.524,-0.192,-0.995,0.00566666666666665,0.617694368869697,-0.500333333333333,0.887271285083279
9.5,0.559,-0.698,-0.663,1.012,-0.035,-1.414,-0.0463333333333333,0.61107882743009,-0.366666666666667,1.24647716919859
9.55,0.419,-0.244,-0.82,1.501,0.087,-1.745,-0.104666666666667,0.641351957456538,-0.162666666666667,1.62452772624333
9.6,0.279,0.227,-0.942,1.972,0.157,-1.955,-0.168666666666667,0.672498574967511,0.0813333333333333,1.96754830520964
9.65,0.157,0.698,-1.012,2.304,0.157,-2.025,-0.232666666666667,0.674922464682673,0.325666666666667,2.18838623952293
9.7,0.087,1.065,-1.012,2.443,0.105,-1.955,-0.273333333333333,0.639767405650939,0.517666666666667,2.24950690893212
9.75,0.07,1.292,-0.96,2.374,0,-1.728,-0.296666666666667,0.575528742404177,0.646,2.1259322660894
9.8,0.122,1.326,-0.855,2.094,-0.14,-1.379,-0.291,0.505700504251281,0.680333333333333,1.82430708306834
9.85,0.209,1.169,-0.716,1.676,-0.314,-0.942,-0.273666666666667,0.46381713350558,0.634333333333333,1.38848202485064
9.9,0.332,0.838,-0.559,1.187,-0.471,-0.454,-0.232666666666667,0.490991174394544,0.523666666666667,0.864479226663853
9.95,0.489,0.401,-0.401,0.698,-0.611,0.017,-0.174333333333333,0.583980593284857,0.372,0.341424955151202
10,0.646,-0.052,-0.262,0.279,-0.698,0.384,-0.104666666666667,0.685674363917256,0.203666666666667,0.227552924246939
10.05,0.803,-0.506,-0.175,-0.017,-0.75,0.611,-0.0406666666666666,0.785166436708379,0.0293333333333333,0.559939580073898
10.1,0.908,-0.873,-0.14,-0.192,-0.75,0.611,0.00600000000000001,0.838586906647129,-0.151333333333333,0.742835333928949
10.15,0.977,-1.152,-0.157,-0.209,-0.681,0.419,0.0463333333333333,0.847495919360874,-0.314,0.790745850447538
10.2,0.977,-1.309,-0.227,-0.07,-0.576,0.07,0.058,0.814782793141829,-0.436333333333333,0.758986385472976
10.25,0.925,-1.326,-0.349,0.227,-0.454,-0.367,0.0406666666666667,0.767652482138457,-0.488666666666667,0.78361619006586
10.3,0.82,-1.187,-0.471,0.628,-0.314,-0.838,0.0116666666666667,0.704424824472657,-0.465666666666667,0.963083762366147
10.35,0.663,-0.942,-0.628,1.1,-0.175,-1.292,-0.0466666666666667,0.654997964373427,-0.378,1.29189318443902
10.4,0.506,-0.576,-0.75,1.606,-0.07,-1.658,-0.104666666666667,0.628717212531463,-0.209333333333333,1.66260558561955
10.45,0.332,-0.122,-0.838,2.042,0,-1.902,-0.168666666666667,0.602960474105337,0.00599999999999997,1.97511316131507
10.5,0.175,0.349,-0.89,2.356,0.017,-2.025,-0.232666666666667,0.574722831748777,0.226666666666667,2.19306049468165
10.55,0.035,0.785,-0.873,2.461,-0.035,-1.99,-0.291,0.505240536774317,0.418666666666667,2.24799918446011
10.6,-0.035,1.134,-0.803,2.339,-0.122,-1.833,-0.32,0.420546073575774,0.546666666666667,2.14711814610499
10.65,-0.052,1.326,-0.698,2.025,-0.244,-1.536,-0.331333333333333,0.33173684349697,0.605,1.88681239130975
10.7,0,1.309,-0.559,1.571,-0.384,-1.134,-0.314333333333333,0.285937638888855,0.582,1.49186225905745
10.75,0.105,1.1,-0.419,1.082,-0.524,-0.663,-0.279333333333333,0.33695746516932,0.506333333333333,1.01271236456031
10.8,0.244,0.733,-0.297,0.611,-0.628,-0.192,-0.227,0.440194275292171,0.384,0.50254651526003
10.85,0.401,0.297,-0.192,0.209,-0.716,0.227,-0.169,0.558855079604722,0.244333333333333,0.0464901423242964
10.9,0.593,-0.157,-0.14,-0.07,-0.75,0.524,-0.099,0.672438101240553,0.099,0.370622449401004
10.95,0.75,-0.593,-0.157,-0.209,-0.733,0.646,-0.0466666666666667,0.747631147915423,-0.052,0.634245220715143
