"Time","Angle, Ch 1+2 (rad) Run #1","Angle, Ch 3+4 (rad) Run #1","Angle, Ch 1+2 (rad) Run #2","Angle, Ch 3+4 (rad) Run #2","Angle, Ch 1+2 (rad) Run #3","Angle, Ch 3+4 (rad) Run #3","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
2.65,-0.262,0.349,1.204,2.217,-0.82,-1.274,0.0406666666666667,1.04539434345769,0.430666666666667,1.74693226352178
2.7,-0.227,0.436,1.152,2.147,-0.785,-1.187,0.0466666666666666,0.997076894393473,0.465333333333333,1.6671935500515
2.75,-0.192,0.524,1.134,2.059,-0.733,-1.1,0.0696666666666666,0.960611437228047,0.494333333333333,1.57970893943579
2.8,-0.157,0.611,1.1,1.99,-0.698,-1.012,0.0816666666666667,0.922454515590516,0.529666666666667,1.50265176715476
2.85,-0.122,0.698,1.082,1.902,-0.646,-0.925,0.104666666666667,0.886018810936502,0.558333333333333,1.4186656876563
2.9,-0.087,0.768,1.065,1.815,-0.611,-0.82,0.122333333333333,0.857385172097893,0.587666666666667,1.32672390998781
2.95,-0.052,0.855,1.065,1.728,-0.559,-0.733,0.151333333333333,0.830874438969772,0.616666666666667,1.24769080037216
3,-0.017,0.925,1.047,1.641,-0.506,-0.646,0.174666666666667,0.794043029900353,0.64,1.16983374887204
3.05,0.017,0.995,1.03,1.553,-0.471,-0.541,0.192,0.765649397570455,0.669,1.08439660641299
3.1,0.035,1.065,1.012,1.466,-0.419,-0.454,0.209333333333333,0.731255313371009,0.692333333333333,1.01279826882422
3.15,0.052,1.117,0.995,1.379,-0.367,-0.367,0.226666666666667,0.697597543955921,0.709666666666667,0.941578107930156
3.2,0.07,1.169,0.96,1.292,-0.314,-0.279,0.238666666666667,0.653532962698389,0.727333333333333,0.873677476723152
3.25,0.087,1.222,0.925,1.204,-0.279,-0.192,0.244333333333333,0.617227132693738,0.744666666666667,0.811227054118225
3.3,0.087,1.274,0.873,1.117,-0.227,-0.105,0.244333333333333,0.566626273070119,0.762,0.754936421164061
3.35,0.087,1.309,0.82,1.03,-0.192,-0.017,0.238333333333333,0.522697171728845,0.774,0.69908583164015
3.4,0.105,1.344,0.768,0.942,-0.157,0.052,0.238666666666667,0.476766539653669,0.779333333333333,0.661181770266947
3.45,0.122,1.361,0.698,0.873,-0.122,0.122,0.232666666666667,0.421052649122807,0.785333333333333,0.624134867903832
3.5,0.122,1.379,0.628,0.785,-0.087,0.192,0.221,0.367637049275505,0.785333333333333,0.593500070204994
3.55,0.14,1.379,0.559,0.698,-0.07,0.262,0.209666666666667,0.320234809683978,0.779666666666667,0.562960330159536
3.6,0.157,1.396,0.471,0.628,-0.052,0.314,0.192,0.263250830957853,0.779333333333333,0.55664830309032
3.65,0.192,1.396,0.401,0.559,-0.052,0.367,0.180333333333333,0.226725237530658,0.774,0.547155370987072
3.7,0.209,1.379,0.332,0.489,-0.035,0.419,0.168666666666667,0.186794896432781,0.762333333333333,0.535194668633137
3.75,0.244,1.361,0.262,0.419,-0.035,0.454,0.157,0.166520269036535,0.744666666666667,0.534047126509762
3.8,0.262,1.344,0.209,0.367,-0.035,0.489,0.145333333333333,0.158405597544195,0.733333333333333,0.532359214566005
3.85,0.297,1.309,0.157,0.314,-0.017,0.524,0.145666666666667,0.157306494886045,0.715666666666667,0.524460039786954
3.9,0.314,1.274,0.122,0.262,-0.017,0.541,0.139666666666667,0.166205695851055,0.692333333333333,0.522697171728845
3.95,0.349,1.239,0.087,0.209,0,0.541,0.145333333333333,0.181665443420958,0.663,0.525726164462071
4,0.349,1.187,0.052,0.157,0.017,0.559,0.139333333333333,0.182418018115901,0.634333333333333,0.519115915122368
4.05,0.367,1.134,0.035,0.122,0.035,0.559,0.145666666666667,0.191680289370956,0.605,0.50756575928642
4.1,0.349,1.082,0.017,0.087,0.052,0.541,0.139333333333333,0.182418018115901,0.57,0.498133516238368
4.15,0.349,1.012,0.017,0.052,0.07,0.524,0.145333333333333,0.178360122598448,0.529333333333333,0.480022221707843
4.2,0.332,0.96,0.017,0.035,0.087,0.506,0.145333333333333,0.165403546918841,0.500333333333333,0.462526035303239
4.25,0.314,0.89,0.017,0.017,0.105,0.471,0.145333333333333,0.152552723126575,0.459333333333333,0.436616918285736
4.3,0.279,0.82,0.017,0,0.105,0.436,0.133666666666667,0.13333166665625,0.418666666666667,0.410274704720305
4.35,0.262,0.75,0.017,0,0.122,0.384,0.133666666666667,0.122915960449949,0.378,0.375035998272166
4.4,0.227,0.663,0.017,0,0.122,0.349,0.122,0.105,0.337333333333333,0.331653936104086
4.45,0.192,0.593,0.017,0,0.122,0.297,0.110333333333333,0.0880814017448254,0.296666666666667,0.296500140528353
4.5,0.14,0.506,0.017,0,0.105,0.227,0.0873333333333333,0.0633745479931284,0.244333333333333,0.253444931559764
4.55,0.105,0.419,0.017,0.017,0.105,0.175,0.0756666666666667,0.0508068236886871,0.203666666666667,0.202527364406229
4.6,0.07,0.349,0.017,0.035,0.087,0.105,0.058,0.0365102725270574,0.163,0.164839315698652
4.65,0.017,0.262,0.017,0.07,0.07,0.035,0.0346666666666667,0.0305995642670502,0.122333333333333,0.122214292672066
4.7,-0.017,0.175,0.017,0.087,0.052,-0.035,0.0173333333333333,0.0345012077083301,0.0756666666666667,0.10545773244923
4.75,-0.07,0.087,0.017,0.14,0.035,-0.105,-0.006,0.0561515805654658,0.0406666666666667,0.128904357309337
4.8,-0.105,0.017,0.017,0.175,0.017,-0.192,-0.0236666666666667,0.0704367328411343,-4.63044677832351e-18,0.184089652072027
4.85,-0.157,-0.07,0.017,0.227,-0.017,-0.262,-0.0523333333333333,0.0922243640982866,-0.035,0.246371670449344
4.9,-0.175,-0.157,0.035,0.279,-0.035,-0.349,-0.0583333333333333,0.106926766215636,-0.0756666666666666,0.321803252521371
4.95,-0.209,-0.227,0.035,0.332,-0.07,-0.436,-0.0813333333333333,0.12239417197454,-0.110333333333333,0.397069683221136
5,-0.244,-0.314,0.052,0.384,-0.105,-0.524,-0.099,0.148091188124074,-0.151333333333333,0.475353903248236
5.05,-0.262,-0.384,0.052,0.454,-0.14,-0.593,-0.116666666666667,0.158295083099044,-0.174333333333333,0.554095960401566
5.1,-0.279,-0.471,0.07,0.524,-0.175,-0.681,-0.128,0.179184262701834,-0.209333333333333,0.643706713755056
5.15,-0.297,-0.541,0.087,0.593,-0.209,-0.768,-0.139666666666667,0.201169911600451,-0.238666666666667,0.729132589679911
5.2,-0.314,-0.611,0.122,0.681,-0.227,-0.855,-0.139666666666667,0.230747336568233,-0.261666666666667,0.825438873165865
5.25,-0.349,-0.681,0.14,0.75,-0.262,-0.942,-0.157,0.26086203249994,-0.291,0.910928647041029
5.3,-0.367,-0.733,0.175,0.838,-0.297,-1.012,-0.163,0.294801628218027,-0.302333333333333,0.997361686317122
5.35,-0.384,-0.803,0.209,0.925,-0.349,-1.1,-0.174666666666667,0.332725612680078,-0.326,1.09352777742497
5.4,-0.401,-0.855,0.244,1.012,-0.384,-1.187,-0.180333333333333,0.367581736942048,-0.343333333333333,1.18543339472673
5.45,-0.419,-0.925,0.279,1.117,-0.419,-1.257,-0.186333333333333,0.402990487894359,-0.355,1.28555202150671
5.5,-0.454,-0.977,0.314,1.204,-0.454,-1.326,-0.198,0.443405006737633,-0.366333333333333,1.37109822162139
5.55,-0.471,-1.012,0.349,1.309,-0.489,-1.414,-0.203666666666667,0.478707983360768,-0.372333333333333,1.46988514290516
5.6,-0.506,-1.065,0.384,1.396,-0.506,-1.484,-0.209333333333333,0.513841739578767,-0.384333333333333,1.55598211215082
5.65,-0.524,-1.1,0.419,1.501,-0.541,-1.553,-0.215333333333333,0.549414536878424,-0.384,1.64809617437818
5.7,-0.559,-1.134,0.454,1.588,-0.559,-1.606,-0.221333333333333,0.584855822689091,-0.384,1.72403132222126
5.75,-0.593,-1.169,0.489,1.676,-0.593,-1.676,-0.232333333333333,0.624692991263175,-0.389666666666667,1.80679172383906
5.8,-0.628,-1.204,0.524,1.78,-0.628,-1.728,-0.244,0.665107510106449,-0.384,1.8923044152567
5.85,-0.681,-1.222,0.541,1.868,-0.646,-1.78,-0.262,0.695638555573223,-0.378,1.96500076335863
5.9,-0.716,-1.239,0.576,1.955,-0.681,-1.833,-0.273666666666667,0.736040986177627,-0.372333333333333,2.03729461132487
5.95,-0.75,-1.257,0.593,2.042,-0.716,-1.885,-0.291,0.765755182809754,-0.366666666666667,2.10946731032584
6,-0.768,-1.274,0.628,2.129,-0.75,-1.937,-0.296666666666667,0.800835397153081,-0.360666666666667,2.18144959449751
6.05,-0.803,-1.274,0.646,2.199,-0.785,-1.972,-0.314,0.831433100134942,-0.349,2.23406110032828
6.1,-0.803,-1.274,0.681,2.286,-0.82,-2.007,-0.314,0.861737198918557,-0.331666666666667,2.29640073448284
6.15,-0.803,-1.274,0.716,2.356,-0.855,-2.042,-0.314,0.892385006597489,-0.32,2.34908237403459
6.2,-0.803,-1.274,0.75,2.409,-0.89,-2.059,-0.314333333333333,0.922765589591058,-0.308,2.38550267239423
6.25,-0.803,-1.257,0.785,2.461,-0.925,-2.077,-0.314333333333333,0.954002795243983,-0.291,2.41831098082939
6.3,-0.803,-1.239,0.82,2.513,-0.942,-2.094,-0.308333333333333,0.979633775108501,-0.273333333333333,2.45061142030583
6.35,-0.803,-1.204,0.855,2.566,-0.96,-2.112,-0.302666666666667,1.00563727721944,-0.25,2.48062653376118
6.4,-0.803,-1.187,0.89,2.601,-0.977,-2.112,-0.296666666666667,1.03135945883738,-0.232666666666667,2.49722973178948
6.45,-0.803,-1.152,0.942,2.635,-0.995,-2.112,-0.285333333333333,1.06722834170262,-0.209666666666667,2.50987974479522
6.5,-0.803,-1.117,0.977,2.653,-1.012,-2.112,-0.279333333333333,1.09302348251688,-0.192,2.51356818089345
6.55,-0.785,-1.065,1.03,2.653,-1.012,-2.112,-0.255666666666667,1.11919003450412,-0.174666666666667,2.50416180254658
6.6,-0.785,-1.03,1.065,2.67,-1.012,-2.094,-0.244,1.13929495741884,-0.151333333333333,2.50059299633774
6.65,-0.785,-0.977,1.117,2.67,-1.012,-2.077,-0.226666666666667,1.16917164408539,-0.128,2.48477423521736
6.7,-0.768,-0.925,1.152,2.653,-1.012,-2.042,-0.209333333333333,1.18524484109121,-0.104666666666667,2.45264476297187
6.75,-0.75,-0.855,1.169,2.635,-1.012,-2.007,-0.197666666666667,1.19079567236925,-0.0756666666666668,2.41713908026273
6.8,-0.733,-0.803,1.187,2.601,-1.012,-1.972,-0.186,1.19720800197794,-0.058,2.37578429155511
6.85,-0.716,-0.733,1.187,2.583,-0.995,-1.937,-0.174666666666667,1.18746045548192,-0.029,2.34079302801422
6.9,-0.698,-0.663,1.187,2.531,-0.995,-1.885,-0.168666666666667,1.18339610162166,-0.00566666666666663,2.28020379206187
6.95,-0.663,-0.593,1.187,2.496,-0.977,-1.85,-0.151,1.16932972253338,0.0176666666666666,2.23642892427489
7,-0.646,-0.524,1.169,2.443,-0.977,-1.78,-0.151333333333333,1.15535723191285,0.0463333333333333,2.16850001921451
7.05,-0.611,-0.436,1.169,2.374,-0.96,-1.728,-0.134,1.14184368457333,0.07,2.09729063317414
7.1,-0.559,-0.349,1.152,2.321,-0.942,-1.676,-0.116333333333333,1.11497727929018,0.0986666666666667,2.03575694357979
7.15,-0.524,-0.279,1.134,2.251,-0.925,-1.606,-0.105,1.09157729914102,0.122,1.9595185633211
7.2,-0.489,-0.192,1.117,2.182,-0.908,-1.536,-0.0933333333333333,1.0689108163609,0.151333333333333,1.88262830461388
7.25,-0.436,-0.105,1.1,2.112,-0.89,-1.466,-0.0753333333333333,1.04287359412986,0.180333333333333,1.80598514205775
7.3,-0.401,-0.017,1.082,2.042,-0.855,-1.379,-0.058,1.01302961457205,0.215333333333333,1.72229333544937
7.35,-0.349,0.07,1.047,1.955,-0.838,-1.292,-0.0466666666666667,0.978192380533264,0.244333333333333,1.63050493201748
7.4,-0.297,0.157,1.012,1.868,-0.803,-1.204,-0.0293333333333333,0.936637781286519,0.273666666666667,1.53931943836662
7.45,-0.244,0.262,0.977,1.798,-0.768,-1.117,-0.0116666666666667,0.895399538381238,0.314333333333333,1.45820448954642
7.5,-0.192,0.349,0.942,1.71,-0.733,-1.03,0.00566666666666665,0.854815964599008,0.343,1.37000985397916
7.55,-0.14,0.436,0.908,1.623,-0.698,-0.942,0.0233333333333334,0.815363313703366,0.372333333333333,1.28368467052206
7.6,-0.087,0.524,0.855,1.536,-0.646,-0.855,0.0406666666666667,0.758600246067277,0.401666666666667,1.20018512460926
7.65,-0.035,0.611,0.803,1.449,-0.611,-0.75,0.0523333333333333,0.711033988873481,0.436666666666667,1.10981725222369
7.7,0.017,0.698,0.75,1.361,-0.576,-0.663,0.0636666666666667,0.664230632636988,0.465333333333333,1.03186449368768
7.75,0.07,0.768,0.716,1.274,-0.524,-0.576,0.0873333333333333,0.620181693807011,0.488666666666667,0.956109477692452
7.8,0.105,0.855,0.663,1.187,-0.471,-0.471,0.099,0.567023809023924,0.523666666666667,0.877255568995338
7.85,0.14,0.925,0.611,1.1,-0.419,-0.384,0.110666666666667,0.515626156564359,0.547,0.811003699128432
7.9,0.175,0.995,0.576,1.012,-0.367,-0.297,0.128,0.473253631787438,0.57,0.750892136062164
7.95,0.192,1.065,0.524,0.942,-0.297,-0.209,0.139666666666667,0.412994350243842,0.599333333333333,0.702733472472554
8,0.209,1.117,0.506,0.855,-0.227,-0.122,0.162666666666667,0.368690023371034,0.616666666666667,0.652979581099848
8.05,0.209,1.169,0.471,0.785,-0.175,-0.035,0.168333333333333,0.324914347687715,0.639666666666667,0.615016530943139
8.1,0.227,1.222,0.436,0.698,-0.122,0.035,0.180333333333333,0.2819119247803,0.651666666666667,0.594854884264501
8.15,0.227,1.274,0.419,0.628,-0.07,0.105,0.192,0.246371670449344,0.669,0.585577492736871
8.2,0.244,1.309,0.384,0.559,-0.017,0.192,0.203666666666667,0.20351985980079,0.686666666666667,0.569338505050671
8.25,0.244,1.344,0.367,0.489,0.017,0.244,0.209333333333333,0.177556563757393,0.692333333333333,0.577501803748987
8.3,0.244,1.361,0.332,0.419,0.052,0.314,0.209333333333333,0.143182866759027,0.698,0.576570030438628
8.35,0.262,1.379,0.314,0.367,0.087,0.367,0.221,0.118924345699272,0.704333333333333,0.584278472419901
8.4,0.262,1.396,0.297,0.314,0.105,0.419,0.221333333333333,0.102256214155098,0.709666666666667,0.596696181765338
8.45,0.262,1.396,0.279,0.262,0.122,0.454,0.221,0.0861568337394081,0.704,0.606929979486926
8.5,0.262,1.379,0.262,0.209,0.122,0.489,0.215333333333333,0.0808290376865476,0.692333333333333,0.610928255471404
8.55,0.262,1.379,0.244,0.175,0.122,0.506,0.209333333333333,0.0761664843177978,0.686666666666667,0.622000267952783
8.6,0.262,1.361,0.227,0.14,0.122,0.541,0.203666666666667,0.0728583099813147,0.680666666666667,0.62236671933301
8.65,0.262,1.344,0.209,0.105,0.122,0.541,0.197666666666667,0.0706847461149386,0.663333333333333,0.62849370190427
8.7,0.262,1.309,0.175,0.07,0.14,0.559,0.192333333333333,0.0628198482434758,0.646,0.624064900471097
8.75,0.262,1.274,0.157,0.052,0.14,0.559,0.186333333333333,0.0660782364575004,0.628333333333333,0.613943265565584
8.8,0.262,1.222,0.14,0.035,0.14,0.541,0.180666666666667,0.0704367328411343,0.599333333333333,0.595646147753289
8.85,0.262,1.187,0.122,0.017,0.14,0.524,0.174666666666667,0.0761664843177978,0.576,0.586730773012631
8.9,0.262,1.134,0.105,0,0.14,0.506,0.169,0.0824196578493262,0.546666666666667,0.568092715437659
8.95,0.262,1.082,0.07,0,0.14,0.471,0.157333333333333,0.0971665237277393,0.517666666666667,0.54250745002565
9,0.262,1.012,0.07,0,0.14,0.454,0.157333333333333,0.0971665237277393,0.488666666666667,0.506889863119528
9.05,0.262,0.96,0.052,0,0.14,0.401,0.151333333333333,0.10545773244923,0.453666666666667,0.482162144235042
9.1,0.244,0.89,0.052,0,0.14,0.367,0.145333333333333,0.0961110468850139,0.419,0.447272847376185
9.15,0.244,0.82,0.035,0.017,0.14,0.314,0.139666666666667,0.104500398723322,0.383666666666667,0.406007799596674
9.2,0.227,0.75,0.035,0.035,0.122,0.244,0.128,0.0961405221537724,0.343,0.367637049275505
9.25,0.192,0.663,0.035,0.07,0.122,0.192,0.116333333333333,0.0786532474430226,0.308333333333333,0.313149059288597
9.3,0.175,0.593,0.035,0.087,0.105,0.122,0.105,0.07,0.267333333333333,0.282578012827137
9.35,0.14,0.506,0.035,0.122,0.087,0.052,0.0873333333333333,0.0525007936447949,0.226666666666667,0.244428585344131
9.4,0.122,0.436,0.052,0.175,0.07,-0.017,0.0813333333333333,0.0363501490139082,0.198,0.227374141009922
9.45,0.07,0.349,0.052,0.209,0.052,-0.105,0.058,0.0103923048454133,0.151,0.2324908600354
9.5,0.035,0.262,0.052,0.262,0.035,-0.175,0.0406666666666667,0.00981495457622363,0.116333333333333,0.252302067635866
9.55,0,0.175,0.052,0.314,0,-0.262,0.0173333333333333,0.0300222139978605,0.0756666666666667,0.300573341022342
9.6,-0.035,0.105,0.07,0.367,-0.035,-0.349,0,0.0606217782649107,0.041,0.362265096303798
9.65,-0.07,0.017,0.07,0.436,-0.052,-0.419,-0.0173333333333333,0.0761664843177978,0.0113333333333333,0.427528166713415
9.7,-0.105,-0.07,0.087,0.506,-0.087,-0.506,-0.035,0.106037729134492,-0.0233333333333333,0.507611399924522
9.75,-0.14,-0.157,0.087,0.576,-0.122,-0.593,-0.0583333333333333,0.126183728480868,-0.058,0.590754602182666
9.8,-0.175,-0.227,0.105,0.646,-0.14,-0.681,-0.07,0.152561463023924,-0.0873333333333333,0.674434825119028
9.85,-0.192,-0.297,0.122,0.733,-0.157,-0.768,-0.0756666666666667,0.172076533360401,-0.110666666666667,0.767652482138457
9.9,-0.209,-0.384,0.157,0.82,-0.192,-0.855,-0.0813333333333333,0.206577669009342,-0.139666666666667,0.863817303214825
9.95,-0.227,-0.454,0.175,0.89,-0.209,-0.942,-0.087,0.227077079424587,-0.168666666666667,0.948745136131582
10,-0.227,-0.541,0.209,0.977,-0.244,-1.03,-0.0873333333333333,0.256772921729168,-0.198,1.046541446862
10.05,-0.244,-0.611,0.262,1.082,-0.262,-1.117,-0.0813333333333333,0.297471567268762,-0.215333333333333,1.15165721173157
10.1,-0.262,-0.681,0.297,1.169,-0.297,-1.187,-0.0873333333333333,0.333302165209489,-0.233,1.24024674964299
10.15,-0.279,-0.75,0.349,1.257,-0.332,-1.274,-0.0873333333333334,0.378803819058538,-0.255666666666667,1.33595072264411
10.2,-0.297,-0.803,0.401,1.344,-0.367,-1.344,-0.0876666666666667,0.424642594817493,-0.267666666666667,1.42171457519902
10.25,-0.332,-0.873,0.454,1.449,-0.419,-1.414,-0.099,0.48088356179017,-0.279333333333333,1.52102673656098
10.3,-0.349,-0.925,0.524,1.536,-0.471,-1.484,-0.0986666666666666,0.542684377270374,-0.291,1.60672555217125
10.35,-0.401,-0.977,0.593,1.641,-0.524,-1.553,-0.110666666666667,0.612488639350424,-0.296333333333333,1.70231881072064
10.4,-0.454,-1.03,0.663,1.728,-0.576,-1.623,-0.122333333333333,0.682848689925765,-0.308333333333333,1.78826797022519
10.45,-0.489,-1.065,0.733,1.833,-0.628,-1.693,-0.128,0.748879830146333,-0.308333333333333,1.8808448456301
10.5,-0.541,-1.1,0.785,1.92,-0.698,-1.745,-0.151333333333333,0.814679282499152,-0.308333333333333,1.95655522113058
10.55,-0.611,-1.134,0.855,2.007,-0.75,-1.798,-0.168666666666667,0.889241437031211,-0.308333333333333,2.03243704289538
10.6,-0.663,-1.169,0.908,2.094,-0.82,-1.85,-0.191666666666667,0.955569114890877,-0.308333333333333,2.10816136321045
10.65,-0.716,-1.204,0.942,2.164,-0.873,-1.902,-0.215666666666667,1.00563727721944,-0.314,2.17420422223856
10.7,-0.768,-1.222,0.977,2.251,-0.925,-1.937,-0.238666666666667,1.05572076484899,-0.302666666666667,2.24024916768946
10.75,-0.82,-1.239,0.995,2.321,-0.96,-1.972,-0.261666666666667,1.090554140487,-0.296666666666667,2.29640073448284
10.8,-0.855,-1.257,1.012,2.391,-1.012,-2.007,-0.285,1.1259746888807,-0.291,2.3527575310686
10.85,-0.89,-1.274,1.012,2.443,-1.03,-2.042,-0.302666666666667,1.14068458976762,-0.291,2.39865024545055
10.9,-0.925,-1.274,1.03,2.496,-1.047,-2.059,-0.314,1.16553549924487,-0.279,2.43506160086352
10.95,-0.925,-1.274,1.03,2.548,-1.065,-2.094,-0.32,1.17122798805356,-0.273333333333333,2.47750708038006
