"Time","Angle, Ch 1+2 (rad) Run #4","Angle, Ch 3+4 (rad) Run #4","Angle, Ch 1+2 (rad) Run #5","Angle, Ch 3+4 (rad) Run #5","Angle, Ch 1+2 (rad) Run #6","Angle, Ch 3+4 (rad) Run #6","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
0,0.052,0.175,0,-0.122,-0.017,0.087,0.0116666666666667,0.0359490380028914,0.0466666666666667,0.152552723126575
0.05,0.14,0.349,-0.017,-0.262,-0.017,0.192,0.0353333333333333,0.0906439922627713,0.093,0.317302694599337
0.1,0.227,0.524,-0.035,-0.419,-0.017,0.297,0.0583333333333333,0.146346620505338,0.134,0.492177813396744
0.15,0.314,0.698,-0.07,-0.576,0,0.436,0.0813333333333333,0.204512428310197,0.186,0.672788228196659
0.2,0.436,0.873,-0.122,-0.75,0.017,0.576,0.110333333333333,0.290472603412668,0.233,0.864157971669532
0.25,0.559,1.012,-0.175,-0.908,0.052,0.733,0.145333333333333,0.375795600470965,0.279,1.03739433196832
0.3,0.698,1.134,-0.244,-1.082,0.105,0.908,0.186333333333333,0.476237685755058,0.32,1.2194146136569
0.35,0.82,1.257,-0.314,-1.257,0.157,1.082,0.221,0.569702553970052,0.360666666666667,1.40367030791897
0.4,0.96,1.344,-0.401,-1.414,0.227,1.257,0.262,0.681174720611386,0.395666666666667,1.56782088687877
0.45,1.082,1.396,-0.506,-1.571,0.297,1.431,0.291,0.794017002336852,0.418666666666667,1.72319074200546
0.5,1.187,1.414,-0.628,-1.728,0.384,1.606,0.314333333333333,0.909503344322237,0.430666666666667,1.87192343148253
0.55,1.292,1.431,-0.75,-1.868,0.471,1.78,0.337666666666667,1.02750879963791,0.447666666666667,2.01300380857398
0.6,1.361,1.396,-0.873,-1.99,0.576,1.937,0.354666666666667,1.13332710782604,0.447666666666667,2.12834074652846
0.65,1.414,1.344,-1.012,-2.112,0.698,2.094,0.366666666666667,1.24647716919859,0.442,2.24339296602267
0.7,1.431,1.257,-1.134,-2.199,0.82,2.217,0.372333333333333,1.339817276099,0.425,2.32259165588788
0.75,1.431,1.152,-1.274,-2.286,0.96,2.321,0.372333333333333,1.44508488793335,0.395666666666667,2.39481572011989
0.8,1.396,1.03,-1.379,-2.339,1.082,2.409,0.366333333333333,1.51963493423037,0.366666666666667,2.4425159842534
0.85,1.344,0.89,-1.484,-2.391,1.204,2.478,0.354666666666667,1.59386992359268,0.325666666666667,2.48307155219767
0.9,1.274,0.75,-1.571,-2.409,1.326,2.513,0.343,1.65777652293667,0.284666666666667,2.49377672082593
0.95,1.169,0.593,-1.641,-2.409,1.431,2.531,0.319666666666667,1.70303298069454,0.238333333333333,2.48902417291061
1,1.065,0.419,-1.693,-2.409,1.518,2.513,0.296666666666667,1.73792472027224,0.174333333333333,2.47010472112689
1.05,0.96,0.244,-1.693,-2.374,1.588,2.461,0.285,1.74153926168777,0.110333333333333,2.42026988853172
1.1,0.82,0.07,-1.693,-2.321,1.641,2.391,0.256,1.73708405093133,0.0466666666666666,2.35608665658403
1.15,0.681,-0.087,-1.658,-2.251,1.641,2.304,0.221333333333333,1.69685601431982,-0.0113333333333334,2.27844252359662
1.2,0.524,-0.262,-1.606,-2.164,1.623,2.182,0.180333333333333,1.64170348520472,-0.0813333333333334,2.17862556060773
1.25,0.367,-0.419,-1.536,-2.042,1.571,2.059,0.134,1.56655003111934,-0.134,2.06530118868895
1.3,0.192,-0.576,-1.449,-1.92,1.501,1.902,0.0813333333333333,1.47811039281014,-0.198,1.93883573311408
1.35,0.035,-0.698,-1.344,-1.798,1.396,1.763,0.0289999999999999,1.37000985397916,-0.244333333333333,1.82333220597162
1.4,-0.14,-0.82,-1.239,-1.641,1.292,1.588,-0.029,1.269145775709,-0.291,1.67824044761172
1.45,-0.297,-0.942,-1.134,-1.484,1.169,1.431,-0.0873333333333333,1.16572824162981,-0.331666666666667,1.55038264094169
