"Time","Angle, Ch 1+2 (rad) Run #19","Angle, Ch 3+4 (rad) Run #19","Angle, Ch 1+2 (rad) Run #20","Angle, Ch 3+4 (rad) Run #20","Angle, Ch 1+2 (rad) Run #21","Angle, Ch 3+4 (rad) Run #21","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
1.2,-1.222,-0.663,1.222,0.314,-0.646,-0.541,-0.215333333333333,1.27764992597086,-0.296666666666667,0.532359214566005
1.25,-1.361,-0.384,0.838,0.157,-0.96,-0.401,-0.494333333333333,1.17112524237732,-0.209333333333333,0.317367820254879
1.3,-1.414,-0.087,0.349,0.052,-1.239,-0.209,-0.768,0.971299644805865,-0.0813333333333333,0.130592240708755
1.35,-1.361,0.209,-0.209,0,-1.431,0.017,-1.00033333333333,0.686207937387301,0.0753333333333333,0.116070380947653
1.4,-1.204,0.524,-0.82,0,-1.553,0.279,-1.19233333333333,0.36663924139859,0.267666666666667,0.262183777784464
1.45,-0.96,0.803,-1.466,0.052,-1.571,0.576,-1.33233333333333,0.326696087110534,0.477,0.385163601603267
1.5,-0.628,1.047,-2.077,0.175,-1.484,0.873,-1.39633333333333,0.728467112046476,0.698333333333333,0.461494673136466
1.55,-0.227,1.239,-2.635,0.332,-1.309,1.169,-1.39033333333333,1.20605859448591,0.913333333333333,0.504664575072724
1.6,0.244,1.344,-3.124,0.541,-1.03,1.449,-1.30333333333333,1.70055559548441,1.11133333333333,0.496705479467796
1.65,0.75,1.361,-3.508,0.785,-0.681,1.693,-1.14633333333333,2.16680463663278,1.27966666666667,0.459431532802586
1.7,1.274,1.309,-3.752,1.082,-0.244,1.868,-0.907333333333333,2.57782414709253,1.41966666666667,0.404517407948451
1.75,1.78,1.187,-3.857,1.361,0.244,1.99,-0.611,2.91413983878605,1.51266666666667,0.422438555689858
1.8,2.251,0.977,-3.787,1.676,0.785,2.025,-0.250333333333333,3.1493328394016,1.55933333333333,0.533651884034277
1.85,2.635,0.733,-3.56,1.955,1.326,1.972,0.133666666666667,3.26508044821767,1.55333333333333,0.710480353939033
1.9,2.932,0.436,-3.211,2.217,1.868,1.833,0.529666666666667,3.28290486205941,1.49533333333333,0.937285619933077
1.95,3.124,0.14,-2.705,2.426,2.356,1.641,0.925,3.16703820627412,1.40233333333333,1.16153791730332
2,3.176,-0.157,-2.094,2.583,2.758,1.396,1.28,2.92943475776471,1.274,1.37406804780549
2.05,3.072,-0.436,-1.396,2.653,3.072,1.117,1.58266666666667,2.57960100273925,1.11133333333333,1.54450779646246
2.1,2.845,-0.698,-0.628,2.635,3.246,0.82,1.821,2.13035231827977,0.919,1.66870398812971
2.15,2.478,-0.908,0.157,2.566,3.264,0.524,1.96633333333333,1.61546102810725,0.727333333333333,1.7459030137248
2.2,2.007,-1.082,0.925,2.409,3.142,0.244,2.02466666666667,1.10860558059814,0.523666666666667,1.76222312246019
2.25,1.449,-1.204,1.606,2.182,2.862,0,1.97233333333333,0.774462609383651,0.326,1.71637874608141
2.3,0.803,-1.274,2.182,1.937,2.461,-0.227,1.81533333333333,0.887735508658594,0.145333333333333,1.63756048234358
2.35,0.122,-1.292,2.618,1.658,1.937,-0.419,1.559,1.290219748725,-0.0176666666666667,1.51539642778163
2.4,-0.576,-1.239,2.88,1.361,1.309,-0.541,1.20433333333333,1.73037577807057,-0.139666666666667,1.34566018494021
2.45,-1.222,-1.152,2.967,1.065,0.628,-0.628,0.791,2.09925153328514,-0.238333333333333,1.15872875744642
2.5,-1.815,-0.995,2.862,0.803,-0.07,-0.646,0.325666666666667,2.36347124656369,-0.279333333333333,0.953432920206416
2.55,-2.286,-0.785,2.566,0.559,-0.768,-0.628,-0.162666666666667,2.48199462798237,-0.284666666666667,0.734841706310504
2.6,-2.635,-0.524,2.094,0.349,-1.431,-0.541,-0.657333333333333,2.45759645453303,-0.238666666666667,0.509005239003817
2.65,-2.845,-0.244,1.484,0.192,-2.025,-0.384,-1.12866666666667,2.29948262296833,-0.145333333333333,0.300408610617827
2.7,-2.862,0.052,0.733,0.07,-2.513,-0.209,-1.54733333333333,1.98252120627582,-0.029,0.156144164156077
2.75,-2.723,0.367,-0.105,0,-2.862,0.035,-1.89666666666667,1.55318457799881,0.134,0.202541353802131
2.8,-2.409,0.663,-1.012,0,-3.072,0.297,-2.16433333333333,1.05156851100313,0.32,0.332097877138653
2.85,-1.955,0.925,-1.902,0.052,-3.089,0.593,-2.31533333333333,0.670538838049917,0.523333333333333,0.440649898823696
2.9,-1.344,1.134,-2.775,0.14,-2.932,0.89,-2.35033333333333,0.875038475344561,0.721333333333333,0.518020591611312
2.95,-0.628,1.292,-3.543,0.297,-2.601,1.204,-2.25733333333333,1.48757733692515,0.931,0.550820297374743
3,0.157,1.361,-4.206,0.489,-2.129,1.466,-2.05933333333333,2.18233414795565,1.10533333333333,0.536336026510744
3.05,0.995,1.344,-4.695,0.733,-1.518,1.71,-1.73933333333333,2.8514498651271,1.26233333333333,0.493593287366566
3.1,1.833,1.257,-5.009,1.012,-0.785,1.885,-1.32033333333333,3.45227132962248,1.38466666666667,0.450284724739063
3.15,2.618,1.082,-5.131,1.292,0.017,1.99,-0.832,3.9436469162439,1.45466666666667,0.475353903248236
3.2,3.334,0.855,-5.027,1.606,0.873,2.007,-0.273333333333333,4.29675928268426,1.48933333333333,0.58479426581776
3.25,3.91,0.593,-4.712,1.885,1.745,1.955,0.314333333333334,4.48551293982453,1.47766666666667,0.766942848805133
3.3,4.311,0.297,-4.224,2.147,2.566,1.833,0.884333333333333,4.50916381753129,1.42566666666667,0.989982491427668
3.35,4.555,0,-3.543,2.374,3.299,1.623,1.437,4.35828911386108,1.33233333333333,1.21339784627027
3.4,4.573,-0.279,-2.705,2.548,3.91,1.379,1.926,4.02424067371722,1.216,1.42053123865686
3.45,4.398,-0.559,-1.763,2.635,4.346,1.117,2.327,3.54213932532305,1.06433333333333,1.59765119263666
3.5,4.032,-0.803,-0.75,2.653,4.59,0.82,2.624,2.93525944338827,0.89,1.72906304107167
3.55,3.491,-0.995,0.279,2.583,4.643,0.524,2.80433333333333,2.26158292647723,0.704,1.79577866119408
3.6,2.775,-1.152,1.274,2.443,4.468,0.244,2.839,1.59796151392954,0.511666666666667,1.81238526073606
3.65,1.955,-1.257,2.199,2.251,4.102,-0.017,2.752,1.17548245414383,0.325666666666667,1.77892701742745
3.7,1.012,-1.292,2.985,2.007,3.543,-0.227,2.51333333333333,1.329790334351,0.162666666666667,1.68366574275696
3.75,0.052,-1.274,3.578,1.728,2.827,-0.419,2.15233333333333,1.85729651195853,0.0116666666666667,1.54664357022985
3.8,-0.925,-1.204,3.979,1.431,1.972,-0.541,1.67533333333333,2.46542335782991,-0.104666666666667,1.37061895993501
3.85,-1.833,-1.082,4.154,1.152,1.047,-0.628,1.12266666666667,2.99421714866062,-0.186,1.18076754697951
3.9,-2.653,-0.89,4.084,0.873,0.07,-0.646,0.500333333333333,3.38905330930827,-0.221,0.955254416372937
3.95,-3.316,-0.681,3.787,0.628,-0.908,-0.611,-0.145666666666667,3.6123422226214,-0.221333333333333,0.736376488851548
4,-3.805,-0.401,3.246,0.401,-1.833,-0.524,-0.797333333333333,3.63780212949156,-0.174666666666667,0.50232094654049
4.05,-4.084,-0.122,2.513,0.227,-2.67,-0.384,-1.41366666666667,3.47330999672263,-0.093,0.306530585749612
4.1,-4.136,0.192,1.606,0.105,-3.351,-0.192,-1.96033333333333,3.11337539229264,0.035,0.201342990938349
4.15,-3.944,0.489,0.559,0.017,-3.875,0.035,-2.42,2.58012034603039,0.180333333333333,0.267464639407405
4.2,-3.543,0.768,-0.576,0,-4.189,0.297,-2.76933333333333,1.92674916201703,0.355,0.387271222788371
4.25,-2.932,1.03,-1.728,0.017,-4.276,0.593,-2.97866666666667,1.27464086445294,0.546666666666667,0.508086934818573
4.3,-2.129,1.204,-2.845,0.105,-4.119,0.89,-3.031,1.00795436404631,0.733,0.566071550247846
4.35,-1.187,1.326,-3.875,0.244,-3.752,1.187,-2.938,1.51765707589033,0.919,0.588684125826406
4.4,-0.14,1.361,-4.765,0.436,-3.176,1.466,-2.69366666666667,2.3499234739313,1.08766666666667,0.566796553741581
4.45,0.96,1.309,-5.498,0.663,-2.426,1.71,-2.32133333333333,3.23027202156929,1.22733333333333,0.528255935445437
4.5,2.059,1.187,-5.986,0.925,-1.501,1.885,-1.80933333333333,4.03135316405464,1.33233333333333,0.496227098547967
4.55,3.089,0.995,-6.231,1.222,-0.471,1.99,-1.20433333333333,4.70307700695336,1.40233333333333,0.52143679706493
4.6,3.997,0.75,-6.213,1.518,0.628,2.007,-0.529333333333333,5.20246002707693,1.425,0.633639487405891
4.65,4.765,0.471,-5.934,1.815,1.728,1.955,0.186333333333333,5.51359250700787,1.41366666666667,0.819368862804374
4.7,5.323,0.175,-5.411,2.094,2.793,1.833,0.901666666666667,5.61137642057039,1.36733333333333,1.04080465666394
4.75,5.637,-0.122,-4.66,2.339,3.752,1.623,1.57633333333333,5.48244437576282,1.28,1.26584635718558
4.8,5.707,-0.401,-3.7,2.513,4.573,1.379,2.19333333333333,5.13517500513209,1.16366666666667,1.46888574550008
4.85,5.515,-0.663,-2.583,2.618,5.219,1.117,2.717,4.59232011079367,1.024,1.64247587501309
4.9,5.061,-0.89,-1.361,2.653,5.62,0.82,3.10666666666667,3.87919506255271,0.861,1.77185580677435
4.95,4.381,-1.065,-0.105,2.601,5.777,0.524,3.351,3.07329725213817,0.686666666666667,1.83840537785694
5,3.508,-1.187,1.169,2.478,5.672,0.244,3.44966666666667,2.25206668048114,0.511666666666667,1.84710322757916
5.05,2.478,-1.274,2.339,2.286,5.323,0,3.38,1.6841220264577,0.337333333333333,1.80381410719989
5.1,1.326,-1.292,3.351,2.042,4.73,-0.227,3.13566666666667,1.71218583492953,0.174333333333333,1.70284771290134
5.15,0.105,-1.257,4.154,1.763,3.91,-0.401,2.723,2.27053451856606,0.035,1.55649349500729
5.2,-1.1,-1.152,4.695,1.484,2.915,-0.541,2.17,2.9684634072193,-0.0696666666666667,1.37976096963689
5.25,-2.234,-1.012,4.957,1.187,1.78,-0.628,1.501,3.60360944054707,-0.151,1.1745411870173
5.3,-3.264,-0.82,4.904,0.908,0.576,-0.646,0.738666666666667,4.08642892185014,-0.186,0.951417889257922
5.35,-4.102,-0.576,4.538,0.646,-0.646,-0.628,-0.07,4.34870463471595,-0.186,0.721002080440826
5.4,-4.747,-0.297,3.927,0.436,-1.833,-0.541,-0.884333333333333,4.41413018989397,-0.134,0.50848697131785
5.45,-5.114,0,3.072,0.244,-2.932,-0.401,-1.658,4.23909848906581,-0.0523333333333333,0.325669054921301
5.5,-5.219,0.297,2.007,0.105,-3.875,-0.209,-2.36233333333333,3.84316137227327,0.0643333333333333,0.255439490551742
5.55,-5.044,0.593,0.803,0.017,-4.625,0.017,-2.95533333333333,3.26154753657422,0.209,0.332553755053224
5.6,-4.59,0.855,-0.489,0,-5.131,0.262,-3.40333333333333,2.53834086232195,0.372333333333333,0.438048323057324
5.65,-3.892,1.082,-1.815,0.017,-5.358,0.559,-3.68833333333333,1.78025906354478,0.552666666666667,0.532528246512176
5.7,-2.967,1.257,-3.124,0.105,-5.306,0.838,-3.799,1.30745898597241,0.733333333333333,0.583088615335039
5.75,-1.868,1.344,-4.328,0.227,-4.974,1.134,-3.72333333333333,1.63890980024324,0.901666666666667,0.593638217547804
5.8,-0.611,1.344,-5.376,0.419,-4.363,1.414,-3.45,2.51027548289027,1.059,0.55536024344564
5.85,0.716,1.274,-6.213,0.628,-3.526,1.658,-3.00766666666667,3.49345993727327,1.18666666666667,0.520524094863373
5.9,2.059,1.117,-6.789,0.89,-2.478,1.85,-2.40266666666667,4.4244810241805,1.28566666666667,0.501733328904243
5.95,3.316,0.908,-7.086,1.169,-1.274,1.972,-1.68133333333333,5.21294938910146,1.34966666666667,0.554530732541789
6,4.416,0.646,-7.069,1.466,0.035,2.007,-0.872666666666666,5.79605040810838,1.373,0.685249589565729
6.05,5.306,0.367,-6.754,1.745,1.379,1.972,-0.0229999999999998,6.15102454880486,1.36133333333333,0.868565675889471
6.1,5.952,0.07,-6.161,2.042,2.705,1.85,0.832,6.26995127572775,1.32066666666667,1.0873552010881
6.15,6.283,-0.227,-5.288,2.286,3.91,1.658,1.635,6.1117697109757,1.239,1.30784670355512
6.2,6.301,-0.489,-4.189,2.478,4.957,1.431,2.35633333333333,5.70811924659369,1.14,1.50475346818009
6.25,6.004,-0.75,-2.915,2.601,5.742,1.152,2.94366666666667,5.07544503795808,1.001,1.68059543019729
6.3,5.411,-0.942,-1.536,2.653,6.266,0.873,3.38033333333333,4.27907774331495,0.861333333333333,1.79752839569597
6.35,4.573,-1.117,-0.07,2.618,6.493,0.576,3.66533333333333,3.37433494682039,0.692333333333333,1.87021558472101
6.4,3.543,-1.222,1.361,2.513,6.388,0.297,3.764,2.52077626932657,0.529333333333333,1.87830783774474
6.45,2.356,-1.292,2.688,2.339,5.986,0.035,3.67666666666667,2.00681870963307,0.360666666666667,1.8372763355939
6.5,1.047,-1.292,3.822,2.112,5.288,-0.192,3.38566666666667,2.15390583204868,0.209333333333333,1.73712559515233
6.55,-0.314,-1.239,4.73,1.85,4.381,-0.384,2.93233333333333,2.81681741213969,0.0756666666666667,1.59497659334967
6.6,-1.641,-1.117,5.358,1.571,3.246,-0.524,2.321,3.5900165737779,-0.0233333333333334,1.41220973418729
6.65,-2.88,-0.96,5.655,1.274,1.99,-0.611,1.58833333333333,4.28165369142967,-0.099,1.20178908299252
6.7,-3.979,-0.75,5.585,0.995,0.628,-0.646,0.744666666666667,4.78306725160052,-0.133666666666667,0.978836213742286
6.75,-4.852,-0.489,5.201,0.733,-0.75,-0.628,-0.133666666666667,5.05476036359127,-0.128,0.748879830146333
6.8,-5.48,-0.227,4.503,0.489,-2.094,-0.559,-1.02366666666667,5.07683782814985,-0.099,0.535596863321659
6.85,-5.812,0.07,3.56,0.297,-3.334,-0.419,-1.862,4.85630353252348,-0.0173333333333333,0.365902081619295
6.9,-5.847,0.384,2.409,0.14,-4.398,-0.244,-2.612,4.40825713859797,0.0933333333333333,0.316590166198089
6.95,-5.55,0.663,1.065,0.052,-5.236,-0.035,-3.24033333333333,3.73183203444814,0.226666666666667,0.380371309818884
7,-4.974,0.925,-0.367,0,-5.812,0.227,-3.71766666666667,2.9318571474977,0.384,0.482071571449717
7.05,-4.136,1.134,-1.833,0,-6.074,0.506,-4.01433333333333,2.12311618460539,0.546666666666667,0.568092715437659
7.1,-3.054,1.292,-3.264,0.07,-6.039,0.803,-4.119,1.66608073033692,0.721666666666667,0.615046610699818
7.15,-1.78,1.344,-4.608,0.192,-5.672,1.082,-4.02,2.01152280623412,0.872666666666667,0.603855391077478
7.2,-0.384,1.326,-5.777,0.349,-5.027,1.379,-3.72933333333333,2.92131243336507,1.018,0.579976723670873
7.25,1.082,1.239,-6.702,0.559,-4.102,1.623,-3.24066666666667,3.9628380402602,1.14033333333333,0.538818460460788
7.3,2.531,1.065,-7.365,0.803,-2.95,1.833,-2.59466666666667,4.95755991727113,1.23366666666667,0.535314237932575
7.35,3.875,0.838,-7.697,1.082,-1.623,1.955,-1.815,5.78838872226114,1.29166666666667,0.587275347118652
7.4,5.009,0.576,-7.714,1.361,-0.175,2.007,-0.96,6.39772232907931,1.31466666666667,0.716624262311383
7.45,5.917,0.279,-7.418,1.676,1.326,1.972,-0.0583333333333334,6.77442546149364,1.309,0.904200752045695
7.5,6.545,-0.017,-6.789,1.955,2.793,1.868,0.849666666666667,6.87613971159206,1.26866666666667,1.11426941685273
7.55,6.824,-0.297,-5.864,2.217,4.119,1.693,1.693,6.68284692328053,1.20433333333333,1.32632776240767
7.6,6.754,-0.576,-4.712,2.426,5.253,1.449,2.43166666666667,6.23195236930878,1.09966666666667,1.53118461765175
7.65,6.336,-0.803,-3.334,2.566,6.144,1.187,3.04866666666667,5.52838505653625,0.983333333333333,1.69370904624535
7.7,5.62,-0.995,-1.833,2.635,6.737,0.908,3.508,4.65903777619371,0.849333333333333,1.81571097186015
7.75,4.66,-1.152,-0.262,2.635,6.999,0.611,3.799,3.70628128991851,0.698,1.89499841688588
7.8,3.491,-1.239,1.292,2.531,6.912,0.332,3.89833333333333,2.83205584926098,0.541333333333333,1.89369752952612
7.85,2.164,-1.292,2.74,2.374,6.475,0.07,3.793,2.34046726103998,0.384,1.85306125101142
7.9,0.733,-1.274,3.997,2.164,5.76,-0.175,3.49666666666667,2.55057490251381,0.238333333333333,1.75587423619499
7.95,-0.733,-1.204,5.009,1.902,4.782,-0.367,3.01933333333333,3.25159750481718,0.110333333333333,1.60707633089823
8,-2.147,-1.065,5.725,1.623,3.595,-0.506,2.391,4.07176963984948,0.0173333333333333,1.41835973340099
8.05,-3.438,-0.89,6.091,1.326,2.234,-0.611,1.629,4.79322219389003,-0.0583333333333333,1.20695664103286
8.1,-4.538,-0.663,6.074,1.047,0.768,-0.646,0.768,5.306,-0.0873333333333334,0.982398255970222
8.15,-5.428,-0.384,5.69,0.768,-0.716,-0.628,-0.151333333333333,5.58046748340436,-0.0813333333333333,0.745593276078408
8.2,-6.021,-0.105,4.957,0.541,-2.164,-0.559,-1.076,5.56928442441217,-0.041,0.552785672752107
8.25,-6.301,0.192,3.962,0.332,-3.508,-0.436,-1.949,5.30614294945019,0.0293333333333333,0.409024856620393
8.3,-6.248,0.506,2.74,0.175,-4.677,-0.279,-2.72833333333333,4.80041793319429,0.134,0.394102778472824
8.35,-5.882,0.785,1.326,0.052,-5.585,-0.052,-3.38033333333333,4.07850859179349,0.261666666666667,0.456193306979983
8.4,-5.201,1.03,-0.209,0,-6.213,0.192,-3.87433333333333,3.21434866393385,0.407333333333333,0.547723774665053
8.45,-4.241,1.222,-1.78,0,-6.528,0.471,-4.183,2.37453132217707,0.564333333333333,0.616323237703507
8.5,-3.037,1.326,-3.316,0.052,-6.51,0.768,-4.28766666666667,1.92964616791093,0.715333333333333,0.638630827108536
8.55,-1.658,1.344,-4.747,0.157,-6.178,1.065,-4.19433333333333,2.3101256098605,0.855333333333333,0.62065476179059
8.6,-0.157,1.274,-6.004,0.314,-5.515,1.344,-3.892,3.24383245559939,0.977333333333333,0.575528742404177
8.65,1.414,1.134,-7.034,0.524,-4.555,1.606,-3.39166666666667,4.34248596236457,1.088,0.542464745398261
8.7,2.915,0.925,-7.749,0.75,-3.351,1.798,-2.72833333333333,5.35919857192597,1.15766666666667,0.561405676256781
8.75,4.276,0.663,-8.151,1.03,-1.955,1.937,-1.94333333333333,6.21350821463473,1.21,0.655796462326536
8.8,5.428,0.367,-8.203,1.309,-0.419,2.007,-1.06466666666667,6.8383992522617,1.22766666666667,0.823019643345973
8.85,6.301,0.07,-7.906,1.606,1.187,1.972,-0.139333333333333,7.19576836295703,1.216,1.00919571937261
8.9,6.859,-0.227,-7.295,1.902,2.74,1.885,0.768,7.28014539689971,1.18666666666667,1.2243007528109
8.95,7.051,-0.506,-6.353,2.164,4.189,1.71,1.629,7.05917870577024,1.12266666666667,1.42861658023885
9,6.859,-0.75,-5.149,2.391,5.428,1.484,2.37933333333333,6.55887126976383,1.04166666666667,1.61654394723228
9.05,6.336,-0.96,-3.718,2.548,6.423,1.204,3.01366666666667,5.82995663220005,0.930666666666667,1.76990093884752
9.1,5.498,-1.117,-2.147,2.635,7.103,0.925,3.48466666666667,4.94274805481054,0.814333333333333,1.87844652128649
9.15,4.416,-1.239,-0.489,2.635,7.418,0.628,3.78166666666667,3.99148422686766,0.674666666666667,1.93742156830498
9.2,3.142,-1.292,1.152,2.566,7.365,0.349,3.88633333333333,3.17267494920821,0.541,1.93615314476929
9.25,1.71,-1.274,2.688,2.409,6.946,0.087,3.78133333333333,2.78396431969473,0.407333333333333,1.86227880118239
9.3,0.192,-1.222,4.032,2.199,6.178,-0.157,3.46733333333333,3.03268615806735,0.273333333333333,1.75062855378671
9.35,-1.326,-1.1,5.114,1.937,5.149,-0.349,2.979,3.72828043473127,0.162666666666667,1.58183258701208
9.4,-2.758,-0.925,5.899,1.641,3.875,-0.506,2.33866666666667,4.52837192966008,0.07,1.37656129540242
9.45,-4.049,-0.698,6.318,1.344,2.426,-0.593,1.565,5.2368562134166,0.0176666666666667,1.1498375247544
9.5,-5.131,-0.436,6.336,1.047,0.873,-0.646,0.692666666666667,5.73562658593927,-0.0116666666666667,0.922825191102482
9.55,-5.952,-0.157,5.952,0.785,-0.716,-0.646,-0.238666666666667,5.9663380170196,-0.006,0.727352046810896
9.6,-6.458,0.14,5.201,0.524,-2.269,-0.576,-1.17533333333333,5.90594195140228,0.0293333333333334,0.558287858844641
9.65,-6.632,0.436,4.171,0.332,-3.7,-0.454,-2.05366666666667,5.58650269250211,0.104666666666667,0.486605932283335
9.7,-6.458,0.716,2.897,0.157,-4.939,-0.279,-2.83333333333333,5.02039643188995,0.198,0.498765475950371
9.75,-5.969,0.977,1.414,0.052,-5.934,-0.07,-3.49633333333333,4.25250941601936,0.319666666666667,0.572526273050708
9.8,-5.149,1.169,-0.175,0,-6.632,0.192,-3.98533333333333,3.38212985163688,0.453666666666667,0.626891005943883
9.85,-4.067,1.309,-1.833,0,-6.981,0.454,-4.29366666666667,2.58147425579519,0.587666666666667,0.664658057450095
9.9,-2.775,1.344,-3.438,0.052,-6.981,0.75,-4.398,2.26137325534729,0.715333333333333,0.646697250135899
9.95,-1.292,1.309,-4.939,0.175,-6.65,1.065,-4.29366666666667,2.73667358911021,0.849666666666667,0.596879664030643
10,0.279,1.187,-6.266,0.332,-5.969,1.344,-3.98533333333333,3.69600545634518,0.954333333333333,0.544643308352663
10.05,1.868,0.995,-7.33,0.541,-4.992,1.588,-3.48466666666667,4.78067373215673,1.04133333333333,0.525035554351639
10.1,3.351,0.75,-8.098,0.785,-3.752,1.798,-2.833,5.77956062343843,1.111,0.595216767236945
10.15,4.66,0.471,-8.517,1.047,-2.304,1.937,-2.05366666666667,6.59206586233279,1.15166666666667,0.738583328632141
10.2,5.725,0.175,-8.57,1.344,-0.698,1.99,-1.181,7.15972925465761,1.16966666666667,0.919973006850382
10.25,6.493,-0.122,-8.273,1.641,0.977,1.972,-0.267666666666666,7.46127236691795,1.16366666666667,1.12565284761037
10.3,6.929,-0.419,-7.627,1.937,2.618,1.868,0.64,7.47687414632612,1.12866666666667,1.34076259394918
10.35,6.981,-0.663,-6.65,2.182,4.136,1.71,1.489,7.1906882146287,1.07633333333333,1.52468237129355
10.4,6.65,-0.89,-5.411,2.409,5.445,1.484,2.228,6.64294716221648,1.001,1.7017100223011
10.45,5.986,-1.065,-3.927,2.548,6.493,1.204,2.85066666666667,5.87510309129409,0.895666666666667,1.82612823573081
10.5,5.027,-1.204,-2.304,2.635,7.226,0.925,3.31633333333333,4.98999101535597,0.785333333333333,1.92330713442584
10.55,3.84,-1.274,-0.593,2.635,7.592,0.628,3.613,4.09721893483861,0.663,1.95473502040558
10.6,2.478,-1.292,1.1,2.548,7.557,0.349,3.71166666666667,3.40068556813672,0.535,1.92674518294454
10.65,0.977,-1.239,2.67,2.409,7.138,0.087,3.595,3.18295444516569,0.419,1.84652213634172
10.7,-0.576,-1.152,4.049,2.199,6.37,-0.157,3.281,3.53611326176071,0.296666666666667,1.72094751033648
10.75,-2.094,-0.995,5.184,1.955,5.306,-0.349,2.79866666666667,4.23761269270014,0.203666666666667,1.55071123467051
10.8,-3.491,-0.785,5.986,1.676,3.997,-0.506,2.164,4.99732918667562,0.128333333333333,1.34755865673199
10.85,-4.73,-0.541,6.423,1.379,2.513,-0.611,1.402,5.65889503348489,0.0756666666666667,1.12926229607356
10.9,-5.707,-0.262,6.405,1.1,0.908,-0.646,0.535333333333333,6.06459366597082,0.064,0.917516212390822
10.95,-6.37,0.035,5.986,0.838,-0.733,-0.628,-0.372333333333333,6.18589074696065,0.0816666666666667,0.734113297341312
11,-6.685,0.332,5.184,0.576,-2.339,-0.576,-1.28,6.00494804307248,0.110666666666667,0.607056285144412
11.05,-6.685,0.628,4.102,0.367,-3.822,-0.436,-2.135,5.58787249317663,0.186333333333333,0.554530732541789
11.1,-6.353,0.89,2.775,0.209,-5.131,-0.262,-2.903,4.95510686060351,0.279,0.579181318759506
11.15,-5.707,1.117,1.257,0.087,-6.161,-0.052,-3.537,4.15792688728409,0.384,0.638589852722387
11.2,-4.782,1.274,-0.384,0,-6.894,0.209,-4.02,3.32122085986464,0.494333333333333,0.683249832296601
11.25,-3.613,1.344,-2.077,-0.017,-7.295,0.489,-4.32833333333333,2.68154010474081,0.605333333333333,0.687917388451065
