"Time","Angle, Ch 1+2 (rad) Run #10","Angle, Ch 3+4 (rad) Run #10","Angle, Ch 1+2 (rad) Run #11","Angle, Ch 3+4 (rad) Run #11","Angle, Ch 1+2 (rad) Run #12","Angle, Ch 3+4 (rad) Run #12","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
2.7,-2.583,1.693,-2.566,0.332,-0.995,0.349,-2.048,0.911964363338831,0.791333333333333,0.780912500433521
2.75,-2.618,1.972,-2.304,0.611,-0.192,0.279,-1.70466666666667,1.31938217864777,0.954,0.897105902332606
2.8,-2.478,2.182,-1.885,0.855,0.646,0.122,-1.239,1.65916575422711,1.053,1.04417575149014
2.85,-2.164,2.286,-1.326,1.03,1.484,-0.087,-0.668666666666667,1.91076982740814,1.07633333333333,1.18717830730406
2.9,-1.693,2.304,-0.663,1.134,2.251,-0.367,-0.0350000000000001,2.04562264359779,1.02366666666667,1.33891386329866
2.95,-1.1,2.199,0.07,1.152,2.95,-0.681,0.64,2.08429844312181,0.89,1.45776644219848
3,-0.401,2.025,0.855,1.1,3.491,-0.995,1.315,1.98635747034616,0.71,1.54731218569492
3.05,0.367,1.763,1.658,0.942,3.875,-1.309,1.96666666666667,1.77425261260434,0.465333333333333,1.59050442732277
3.1,1.152,1.466,2.409,0.733,4.067,-1.588,2.54266666666667,1.46208971452963,0.203666666666667,1.59432566727546
3.15,1.885,1.134,3.072,0.471,4.049,-1.833,3.002,1.08369691334801,-0.076,1.55729862261546
3.2,2.566,0.803,3.63,0.192,3.84,-2.042,3.34533333333333,0.683041238384135,-0.349,1.49767052451465
3.25,3.124,0.489,4.032,-0.105,3.421,-2.199,3.52566666666667,0.462960401474395,-0.605,1.41203257752787
3.3,3.543,0.209,4.241,-0.401,2.845,-2.286,3.543,0.698,-0.826,1.30066329232434
3.35,3.77,-0.017,4.241,-0.681,2.112,-2.304,3.37433333333333,1.11829080892822,-1.00066666666667,1.17653403407353
3.4,3.822,-0.192,4.032,-0.942,1.257,-2.269,3.037,1.54509708432836,-1.13433333333333,1.05177294761433
3.45,3.665,-0.314,3.648,-1.152,0.332,-2.164,2.54833333333333,1.91941979080485,-1.21,0.926362779908606
3.5,3.316,-0.349,3.072,-1.326,-0.611,-2.007,1.92566666666667,2.20020279368365,-1.22733333333333,0.83339206459705
3.55,2.81,-0.314,2.356,-1.431,-1.518,-1.78,1.216,2.37857015872982,-1.175,0.765794358819651
3.6,2.147,-0.209,1.536,-1.501,-2.356,-1.518,0.442333333333333,2.44260769124584,-1.076,0.750892136062164
3.65,1.396,-0.052,0.611,-1.501,-3.072,-1.222,-0.355,2.38550267239423,-0.925,0.76880231529308
3.7,0.559,0.192,-0.332,-1.431,-3.613,-0.908,-1.12866666666667,2.1971354836089,-0.715666666666667,0.828417970189767
3.75,-0.279,0.471,-1.257,-1.309,-3.962,-0.576,-1.83266666666667,1.90779095640307,-0.471333333333333,0.894604009231645
3.8,-1.082,0.785,-2.112,-1.152,-4.102,-0.279,-2.432,1.53521985396229,-0.215333333333333,0.970068210660123
3.85,-1.815,1.134,-2.845,-0.925,-3.997,-0.017,-2.88566666666667,1.0915682907328,0.0639999999999999,1.0318871062282
3.9,-2.409,1.466,-3.438,-0.663,-3.683,0.192,-3.17666666666667,0.676010601494779,0.331666666666667,1.07134977170546
3.95,-2.845,1.763,-3.822,-0.367,-3.159,0.314,-3.27533333333333,0.498780846999294,0.57,1.08783132883733
4,-3.107,2.025,-4.014,-0.052,-2.443,0.349,-3.188,0.788626020367069,0.774,1.10179444543889
4.05,-3.142,2.217,-3.962,0.262,-1.571,0.279,-2.89166666666667,1.21499807955952,0.919333333333333,1.12384444356563
4.1,-2.967,2.304,-3.7,0.559,-0.593,0.122,-2.42,1.62412099302977,0.995,1.15449252920926
4.15,-2.601,2.286,-3.211,0.803,0.436,-0.105,-1.792,1.95346179896101,0.994666666666667,1.20696824039961
4.2,-2.059,2.164,-2.548,0.995,1.466,-0.367,-1.047,2.19001301365996,0.930666666666667,1.26672583195154
4.25,-1.379,1.972,-1.693,1.117,2.443,-0.681,-0.209666666666667,2.30263530185163,0.802666666666667,1.35414413314585
4.3,-0.576,1.693,-0.733,1.152,3.299,-0.995,0.663333333333333,2.28390374870162,0.616666666666667,1.42171457519902
4.35,0.279,1.379,0.332,1.1,3.979,-1.309,1.53,2.12106176241994,0.39,1.47797530425917
4.4,1.134,1.047,1.396,0.977,4.485,-1.588,2.33833333333333,1.86367763664571,0.145333333333333,1.50151867565253
4.45,1.955,0.716,2.443,0.768,4.747,-1.833,3.04833333333333,1.49118655215682,-0.116333333333333,1.48690427847032
4.5,2.705,0.419,3.403,0.524,4.782,-2.042,3.63,1.05694323404807,-0.366333333333333,1.45211925589234
4.55,3.316,0.14,4.224,0.244,4.573,-2.182,4.03766666666667,0.64888545470933,-0.599333333333333,1.37161559240675
4.6,3.752,-0.07,4.869,-0.07,4.119,-2.286,4.24666666666667,0.569338505050671,-0.808666666666667,1.27940819652421
4.65,3.997,-0.227,5.288,-0.367,3.473,-2.304,4.25266666666667,0.934120085071151,-0.966,1.16085442670474
4.7,4.032,-0.332,5.48,-0.646,2.635,-2.269,4.049,1.42257618425166,-1.08233333333333,1.03960681670203
4.75,3.857,-0.349,5.411,-0.89,1.676,-2.164,3.648,1.8762507828113,-1.13433333333333,0.931842440186823
4.8,3.491,-0.297,5.079,-1.117,0.628,-1.99,3.066,2.25573025869673,-1.13466666666667,0.84663825411644
4.85,2.932,-0.175,4.503,-1.292,-0.471,-1.78,2.32133333333333,2.54260778204845,-1.08233333333333,0.822785715319204
4.9,2.234,0,3.735,-1.414,-1.518,-1.518,1.48366666666667,2.7056888833222,-0.977333333333333,0.847991352157163
4.95,1.431,0.244,2.775,-1.484,-2.496,-1.222,0.57,2.73895071149519,-0.820666666666667,0.931287996987684
5,0.576,0.541,1.693,-1.501,-3.334,-0.89,-0.355,2.63965016621521,-0.616666666666667,1.04808126275272
5.05,-0.279,0.873,0.541,-1.449,-3.979,-0.576,-1.239,2.4080697664312,-0.384,1.17284653727587
5.1,-1.117,1.204,-0.646,-1.344,-4.416,-0.279,-2.05966666666667,2.05418848534728,-0.139666666666667,1.27970165793959
5.15,-1.85,1.553,-1.78,-1.169,-4.59,-0.017,-2.74,1.60252925090308,0.122333333333333,1.36633865982535
5.2,-2.461,1.85,-2.827,-0.96,-4.503,0.192,-3.26366666666667,1.08878341892836,0.360666666666667,1.41257259400476
5.25,-2.88,2.077,-3.7,-0.698,-4.171,0.314,-3.58366666666667,0.653314880691794,0.564333333333333,1.40433483661602
5.3,-3.107,2.251,-4.398,-0.419,-3.595,0.349,-3.7,0.651873453977073,0.727,1.37455010821723
5.35,-3.124,2.304,-4.835,-0.105,-2.827,0.279,-3.59533333333333,1.08380456417812,0.826,1.29430560533438
5.4,-2.932,2.269,-5.009,0.192,-1.885,0.122,-3.27533333333333,1.59004790284234,0.861,1.21986597624493
5.45,-2.531,2.129,-4.922,0.489,-0.82,-0.087,-2.75766666666667,2.06037237734671,0.843666666666667,1.14978490742109
5.5,-1.99,1.902,-4.555,0.75,0.314,-0.367,-2.077,2.43566561744423,0.761666666666667,1.13454498955896
5.55,-1.292,1.606,-3.927,0.96,1.431,-0.663,-1.26266666666667,2.67912044024402,0.634333333333333,1.16903136541897
5.6,-0.506,1.292,-3.089,1.1,2.478,-0.977,-0.372333333333333,2.78590601660094,0.471666666666667,1.25824971024568
5.65,0.332,0.96,-2.042,1.152,3.403,-1.292,0.564333333333333,2.72992496844388,0.273333333333333,1.35901336760656
5.7,1.152,0.628,-0.855,1.117,4.154,-1.571,1.48366666666667,2.52091696280011,0.058,1.43178594768911
5.75,1.937,0.332,0.419,0.995,4.712,-1.833,2.356,2.1769549834574,-0.168666666666667,1.47898489962992
5.8,2.618,0.07,1.71,0.82,5.009,-2.025,3.11233333333333,1.70414915231424,-0.378333333333333,1.4745366503866
5.85,3.176,-0.122,2.95,0.576,5.044,-2.182,3.72333333333333,1.14929949679504,-0.576,1.433955368901
5.9,3.56,-0.262,4.049,0.297,4.817,-2.269,4.142,0.633639487405891,-0.744666666666667,1.34937553458381
5.95,3.752,-0.332,4.939,0,4.346,-2.304,4.34566666666667,0.593500070204995,-0.878666666666667,1.24548678569198
6,3.752,-0.349,5.585,-0.297,3.648,-2.269,4.32833333333333,1.08954684770015,-0.971666666666667,1.12382442282295
6.05,3.56,-0.262,5.952,-0.593,2.775,-2.164,4.09566666666667,1.65485235998059,-1.00633333333333,1.01613696583351
6.1,3.176,-0.122,5.986,-0.855,1.763,-2.007,3.64166666666667,2.14966656329146,-0.994666666666667,0.950229621372294
6.15,2.635,0.07,5.707,-1.082,0.646,-1.78,2.996,2.5497393984484,-0.930666666666667,0.93423837072416
6.2,1.972,0.332,5.149,-1.257,-0.489,-1.518,2.21066666666667,2.8265672348864,-0.814333333333333,1.00129432902286
6.25,1.239,0.646,4.363,-1.396,-1.588,-1.222,1.338,2.9767349562902,-0.657333333333333,1.13206772471144
6.3,0.454,0.977,3.368,-1.484,-2.583,-0.908,0.413,2.9757118476089,-0.471666666666667,1.28721417539325
6.35,-0.332,1.326,2.217,-1.501,-3.438,-0.576,-0.517666666666667,2.83206820774736,-0.250333333333333,1.44136266544313
6.4,-1.047,1.641,0.96,-1.466,-4.102,-0.279,-1.39633333333333,2.54901673853534,-0.0346666666666667,1.56784448633573
6.45,-1.676,1.937,-0.332,-1.361,-4.52,-0.017,-2.176,2.13830213019582,0.186333333333333,1.65837551035142
6.5,-2.164,2.147,-1.606,-1.204,-4.695,0.192,-2.82166666666667,1.64616959434116,0.378333333333333,1.6832529023689
6.55,-2.496,2.286,-2.793,-1.012,-4.59,0.314,-3.293,1.13300882609095,0.529333333333333,1.65951117300648
6.6,-2.635,2.304,-3.84,-0.768,-4.241,0.349,-3.572,0.835869008876391,0.628333333333333,1.5549329031612
6.65,-2.583,2.234,-4.66,-0.489,-3.648,0.279,-3.63033333333333,1.03861269650112,0.674666666666667,1.40395738301892
6.7,-2.339,2.059,-5.236,-0.192,-2.845,0.122,-3.47333333333333,1.54733782133487,0.663,1.21912304547162
6.75,-1.955,1.815,-5.55,0.122,-1.868,-0.087,-3.12433333333333,2.1011392941291,0.616666666666667,1.04303515440916
6.8,-1.431,1.518,-5.55,0.419,-0.785,-0.349,-2.58866666666667,2.5848501568434,0.529333333333333,0.938377500440699
6.85,-0.803,1.187,-5.236,0.681,0.349,-0.663,-1.89666666666667,2.948751656775,0.401666666666667,0.956109477692452
6.9,-0.122,0.855,-4.66,0.908,1.466,-0.977,-1.10533333333333,3.1791787199422,0.262,1.07333266045528
6.95,0.576,0.524,-3.805,1.065,2.513,-1.274,-0.238666666666667,3.23682596587047,0.105,1.22450030624741
7,1.257,0.244,-2.723,1.134,3.421,-1.571,0.651666666666667,3.11640904461101,-0.0643333333333334,1.37860738911894
7.05,1.885,0,-1.484,1.134,4.154,-1.815,1.51833333333333,2.83682821709975,-0.227,1.48754731017202
7.1,2.391,-0.175,-0.105,1.047,4.677,-2.025,2.321,2.39176838343515,-0.384333333333333,1.54666135056558
7.15,2.793,-0.297,1.309,0.873,4.957,-2.182,3.01966666666667,1.8345324563314,-0.535333333333333,1.54138195569214
7.2,3.037,-0.349,2.688,0.646,4.974,-2.269,3.56633333333333,1.23150084585165,-0.657333333333333,1.48175852733613
7.25,3.124,-0.332,3.944,0.384,4.73,-2.304,3.93266666666667,0.803059981155414,-0.750666666666667,1.39204789189644
7.3,3.019,-0.227,4.992,0.087,4.241,-2.269,4.084,0.995825787976993,-0.803,1.27926385081421
7.35,2.775,-0.07,5.812,-0.209,3.543,-2.164,4.04333333333333,1.57911124792819,-0.814333333333333,1.17091004493656
7.4,2.391,0.157,6.336,-0.489,2.67,-2.007,3.799,2.20153060392083,-0.779666666666667,1.1108957346814
7.45,1.902,0.436,6.51,-0.768,1.658,-1.798,3.35666666666667,2.73359055700252,-0.71,1.11812879401257
7.5,1.344,0.75,6.353,-1.012,0.559,-1.518,2.752,3.14316035225694,-0.593333333333333,1.19055337273611
7.55,0.733,1.082,5.882,-1.204,-0.541,-1.222,2.02466666666667,3.40074026255069,-0.448,1.32504943304014
7.6,0.122,1.431,5.131,-1.361,-1.606,-0.908,1.21566666666667,3.49912450954997,-0.279333333333333,1.49840993500889
7.65,-0.454,1.745,4.136,-1.449,-2.566,-0.576,0.372,3.42650083904849,-0.0933333333333333,1.65079808981393
7.7,-0.96,2.007,2.95,-1.501,-3.368,-0.279,-0.459333333333333,3.18861746425208,0.0756666666666667,1.78069012838656
7.75,-1.379,2.199,1.641,-1.484,-3.979,-0.017,-1.239,2.81261444211609,0.232666666666667,1.85415002988791
7.8,-1.658,2.304,0.244,-1.396,-4.346,0.192,-1.92,2.30618906423563,0.366666666666667,1.85617384243323
7.85,-1.798,2.304,-1.169,-1.274,-4.468,0.314,-2.47833333333333,1.75156796423471,0.448,1.79275988353153
7.9,-1.798,2.199,-2.496,-1.082,-4.311,0.349,-2.86833333333333,1.29721483700015,0.488666666666667,1.64495298818335
7.95,-1.658,1.99,-3.7,-0.855,-3.927,0.279,-3.095,1.24964354917712,0.471333333333333,1.43221867510982
8,-1.379,1.728,-4.695,-0.593,-3.316,0.122,-3.13,1.66580641132156,0.419,1.188661852673
8.05,-1.012,1.414,-5.445,-0.297,-2.513,-0.087,-2.99,2.25466605066027,0.343333333333333,0.933150755951756
8.1,-0.559,1.082,-5.899,0,-1.571,-0.367,-2.67633333333333,2.83640993746203,0.238333333333333,0.753327507352103
8.15,-0.07,0.75,-6.021,0.297,-0.524,-0.681,-2.205,3.3125399620231,0.122,0.731374732951584
8.2,0.436,0.436,-5.829,0.576,0.541,-0.995,-1.61733333333333,3.64778814260551,0.00566666666666665,0.869425289103862
8.25,0.942,0.157,-5.341,0.82,1.588,-1.292,-0.937,3.82762863924911,-0.105,1.08010138413021
8.3,1.396,-0.052,-4.555,0.995,2.531,-1.588,-0.209333333333333,3.80600451041947,-0.215,1.29919167177134
8.35,1.763,-0.227,-3.526,1.117,3.351,-1.833,0.529333333333333,3.60065720852921,-0.314333333333333,1.47693782311014
8.4,2.059,-0.314,-2.269,1.152,3.979,-2.042,1.25633333333333,3.20040330791813,-0.401333333333333,1.59878995910449
8.45,2.217,-0.349,-0.873,1.082,4.398,-2.182,1.914,2.64853110232823,-0.483,1.63612071681768
8.5,2.269,-0.314,0.628,0.96,4.59,-2.269,2.49566666666667,1.99070196999283,-0.541,1.62642460630673
8.55,2.199,-0.192,2.112,0.75,4.538,-2.304,2.94966666666667,1.37622466673626,-0.582,1.5639066468303
8.6,2.025,0,3.526,0.489,4.241,-2.269,3.264,1.13099381076998,-0.593333333333333,1.47162302691054
8.65,1.763,0.227,4.747,0.209,3.735,-2.164,3.415,1.51751902788729,-0.576,1.37527779012096
8.7,1.414,0.524,5.742,-0.087,3.054,-1.99,3.40333333333333,2.18504492707435,-0.517666666666667,1.3111652578273
8.75,1.03,0.855,6.458,-0.384,2.217,-1.78,3.235,2.85360105831211,-0.436333333333333,1.31827930778471
8.8,0.628,1.187,6.824,-0.663,1.274,-1.501,2.90866666666667,3.4061276155384,-0.325666666666667,1.37538406757288
8.85,0.209,1.536,6.824,-0.925,0.262,-1.204,2.43166666666667,3.8039645546894,-0.197666666666667,1.50786615232697
8.9,-0.157,1.833,6.475,-1.134,-0.733,-0.873,1.86166666666667,4.00563070356384,-0.058,1.64284539747354
8.95,-0.471,2.077,5.812,-1.292,-1.658,-0.559,1.22766666666667,4.01426535412563,0.0753333333333333,1.7718138540302
9,-0.716,2.251,4.869,-1.414,-2.478,-0.244,0.558333333333333,3.83569372256615,0.197666666666667,1.87199314457434
9.05,-0.873,2.321,3.7,-1.484,-3.142,0,-0.105,3.48505509282135,0.279,1.91778179154981
9.1,-0.908,2.269,2.374,-1.501,-3.613,0.209,-0.715666666666667,2.99813047303371,0.325666666666667,1.8877058386659
9.15,-0.855,2.147,0.925,-1.449,-3.857,0.314,-1.26233333333333,2.41688256506876,0.337333333333333,1.79811354850947
9.2,-0.698,1.92,-0.559,-1.326,-3.857,0.349,-1.70466666666667,1.86527057912072,0.314333333333333,1.62327765133798
9.25,-0.471,1.641,-2.007,-1.169,-3.648,0.279,-2.042,1.58878916159445,0.250333333333333,1.40521931858815
9.3,-0.192,1.309,-3.351,-0.942,-3.211,0.122,-2.25133333333333,1.78480820631611,0.163,1.12605994511838
9.35,0.14,0.977,-4.503,-0.698,-2.618,-0.105,-2.327,2.33513875390736,0.058,0.849313251986568
9.4,0.471,0.663,-5.411,-0.419,-1.85,-0.384,-2.26333333333333,2.96270388890509,-0.0466666666666667,0.614838461169544
9.45,0.785,0.349,-6.056,-0.122,-0.977,-0.681,-2.08266666666667,3.551998639264,-0.151333333333333,0.51562615656436
9.5,1.065,0.087,-6.37,0.175,-0.052,-1.012,-1.78566666666667,4.00924011919133,-0.25,0.661376594687172
9.55,1.309,-0.105,-6.353,0.471,0.89,-1.309,-1.38466666666667,4.307800173329,-0.314333333333333,0.908276022656843
9.6,1.466,-0.262,-6.004,0.733,1.763,-1.588,-0.925,4.40104907948094,-0.372333333333333,1.16442704079446
9.65,1.553,-0.332,-5.341,0.942,2.548,-1.85,-0.413333333333333,4.29638572911387,-0.413333333333333,1.39777585232159
9.7,1.571,-0.349,-4.398,1.082,3.176,-2.042,0.116333333333333,3.99104125928727,-0.436333333333333,1.56383002060113
9.75,1.484,-0.279,-3.211,1.134,3.63,-2.199,0.634333333333333,3.49875268250463,-0.448,1.67291452262212
9.8,1.326,-0.14,-1.815,1.117,3.857,-2.286,1.12266666666667,2.84146165438377,-0.436333333333333,1.72074470312517
9.85,1.134,0.052,-0.314,1.012,3.875,-2.304,1.565,2.1274987661571,-0.413333333333333,1.70627235028097
9.9,0.873,0.314,1.257,0.82,3.683,-2.269,1.93766666666667,1.52364869091708,-0.378333333333333,1.65679640672393
9.95,0.593,0.611,2.758,0.593,3.299,-2.164,2.21666666666667,1.43191841015238,-0.32,1.59697620520783
10,0.314,0.942,4.119,0.314,2.74,-1.99,2.391,1.92635848169545,-0.244666666666667,1.54377373126159
10.05,0.035,1.292,5.271,0.017,2.042,-1.78,2.44933333333333,2.64165939010565,-0.157,1.54337390155464
10.1,-0.192,1.606,6.144,-0.279,1.222,-1.518,2.39133333333333,3.32591781818693,-0.0636666666666666,1.57309260163963
10.15,-0.384,1.902,6.702,-0.559,0.367,-1.204,2.22833333333333,3.89246327321573,0.0463333333333333,1.63909436376718
10.2,-0.506,2.129,6.894,-0.82,-0.506,-0.89,1.96066666666667,4.27239199200323,0.139666666666667,1.72316868974959
10.25,-0.559,2.269,6.702,-1.047,-1.326,-0.559,1.60566666666667,4.43018423243699,0.221,1.79032511014061
10.3,-0.506,2.321,6.161,-1.239,-2.059,-0.262,1.19866666666667,4.36709472456613,0.273333333333333,1.8393847703331
10.35,-0.401,2.251,5.323,-1.379,-2.635,0,0.762333333333334,4.10456445111212,0.290666666666667,1.83237286962379
10.4,-0.209,2.112,4.241,-1.466,-3.054,0.209,0.326,3.67680907853535,0.285,1.79021032283919
10.45,0.035,1.868,2.95,-1.501,-3.264,0.314,-0.0929999999999999,3.10897684134186,0.227,1.68618415364396
10.5,0.314,1.588,1.536,-1.466,-3.264,0.349,-0.471333333333333,2.49450623036571,0.157,1.53602636696119
10.55,0.611,1.274,0.035,-1.379,-3.072,0.279,-0.808666666666667,1.98114924559795,0.058,1.34023617321724
10.6,0.89,0.942,-1.466,-1.239,-2.688,0.14,-1.088,1.81870393412452,-0.0523333333333334,1.10314746672117
10.65,1.169,0.611,-2.897,-1.03,-2.129,-0.087,-1.28566666666667,2.16020770606285,-0.168666666666667,0.823542551015631
10.7,1.396,0.332,-4.154,-0.785,-1.466,-0.367,-1.408,2.77545455736533,-0.273333333333333,0.564360109622689
10.75,1.553,0.07,-5.201,-0.524,-0.698,-0.681,-1.44866666666667,3.43900484636665,-0.378333333333333,0.396124138791533
10.8,1.641,-0.122,-5.986,-0.227,0.122,-0.995,-1.40766666666667,4.03704004604033,-0.448,0.47661619779441
10.85,1.658,-0.262,-6.458,0.07,0.942,-1.309,-1.286,4.49336755674405,-0.500333333333333,0.719730736687918
10.9,1.571,-0.332,-6.597,0.367,1.693,-1.606,-1.111,4.75140694952558,-0.523666666666667,1.00036709928572
10.95,1.414,-0.349,-6.388,0.646,2.356,-1.85,-0.872666666666667,4.79958512095924,-0.517666666666667,1.2565191336917
11,1.187,-0.279,-5.847,0.873,2.88,-2.042,-0.593333333333333,4.62788529820407,-0.482666666666667,1.46813362243814
11.05,0.908,-0.14,-5.009,1.03,3.246,-2.199,-0.285,4.25484347538191,-0.436333333333333,1.63476919879637
11.1,0.593,0.052,-3.91,1.134,3.421,-2.286,0.0346666666666665,3.69725470225319,-0.366666666666667,1.74801639961796
