"Angle, Ch 1+2 (rad) Run #1","Angle, Ch 3+4 (rad) Run #1","Angle, Ch 1+2 (rad) Run #2","Angle, Ch 3+4 (rad) Run #2","Angle, Ch 1+2 (rad) Run #3","Angle, Ch 3+4 (rad) Run #3","Angle, Ch 1+2 (rad) Run #4","Angle, Ch 3+4 (rad) Run #4","Angle, Ch 1+2 (rad) Run #5","Angle, Ch 3+4 (rad) Run #5","Angle, Ch 1+2 (rad) Run #6","Angle, Ch 3+4 (rad) Run #6","Angle, Ch 1+2 (rad) Run #7","Angle, Ch 3+4 (rad) Run #7","Angle, Ch 1+2 (rad) Run #8","Angle, Ch 3+4 (rad) Run #8","Angle, Ch 1+2 (rad) Run #9","Angle, Ch 3+4 (rad) Run #9","Angle, Ch 1+2 (rad) Run #10","Angle, Ch 3+4 (rad) Run #10","Time","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
0.593,0,0.768,0,-0.908,0,0.803,0,0.89,0,-0.227,0,-0.262,0,0.105,0,0.087,0,0.908,0,11.85,0.2757,0.615175864647212,0,0
0.593,0,0.803,0,-0.733,0,0.908,0,0.89,0,-0.454,0,-0.436,0,0.017,0,-0.052,0,1.047,0,11.9,0.2583,0.664875602399928,0,0
0.559,0,0.785,0,-0.524,0,0.942,0,0.855,0,-0.646,0,-0.593,0,-0.052,0,-0.175,0,1.117,0,11.95,0.2268,0.695802622076756,0,0
0.506,0,0.733,0,-0.297,0,0.942,0,0.785,0,-0.82,0,-0.716,0,-0.122,0,-0.279,0,1.152,0,12,0.1884,0.71763983538634,0,0
0.436,0,0.646,0,-0.07,0,0.89,0,0.663,0,-0.942,0,-0.803,0,-0.175,0,-0.384,0,1.1,0,12.05,0.1361,0.713286828702171,0,0
0.349,0,0.541,0,0.157,0,0.803,0,0.524,0,-1.012,0,-0.873,0,-0.227,0,-0.436,0,1.012,0,12.1,0.0838,0.694448910207863,0,0
0.244,0,0.401,0,0.384,0,0.681,0,0.367,0,-1.047,0,-0.873,0,-0.244,0,-0.489,0,0.873,0,12.15,0.0297,0.656298213043769,0,0
0.14,0,0.262,0,0.576,0,0.541,0,0.209,0,-1.012,0,-0.855,0,-0.244,0,-0.506,0,0.698,0,12.2,-0.0191,0.606509036297985,0,0
0.052,0,0.122,0,0.75,0,0.384,0,0.035,0,-0.942,0,-0.785,0,-0.244,0,-0.489,0,0.506,0,12.25,-0.0611,0.552742546057586,0,0
-0.035,0,-0.035,0,0.873,0,0.227,0,-0.122,0,-0.82,0,-0.698,0,-0.227,0,-0.454,0,0.279,0,12.3,-0.1012,0.497065566880042,0,0
-0.122,0,-0.175,0,0.942,0,0.07,0,-0.279,0,-0.663,0,-0.593,0,-0.192,0,-0.401,0,0.052,0,12.35,-0.1361,0.449934427321236,0,0
-0.175,0,-0.297,0,0.977,0,-0.105,0,-0.419,0,-0.489,0,-0.454,0,-0.157,0,-0.332,0,-0.175,0,12.4,-0.1626,0.422465830307941,0,0
-0.227,0,-0.401,0,0.942,0,-0.244,0,-0.541,0,-0.297,0,-0.314,0,-0.105,0,-0.262,0,-0.384,0,12.45,-0.1833,0.412290633736284,0,0
-0.244,0,-0.489,0,0.873,0,-0.384,0,-0.611,0,-0.105,0,-0.157,0,-0.052,0,-0.175,0,-0.576,0,12.5,-0.192,0.423438569596845,0,0
-0.227,0,-0.541,0,0.768,0,-0.489,0,-0.663,0,0.105,0,-0.017,0,-0.017,0,-0.087,0,-0.733,0,12.55,-0.1901,0.448182118241135,0,0
-0.209,0,-0.559,0,0.646,0,-0.576,0,-0.681,0,0.297,0,0.122,0,0.035,0,-0.017,0,-0.855,0,12.6,-0.1797,0.480939601197489,0,0
-0.175,0,-0.559,0,0.489,0,-0.611,0,-0.663,0,0.471,0,0.244,0,0.07,0,0.052,0,-0.942,0,12.65,-0.1624,0.506373204486792,0,0
-0.14,0,-0.524,0,0.314,0,-0.628,0,-0.611,0,0.628,0,0.332,0,0.087,0,0.105,0,-0.96,0,12.7,-0.1397,0.517485168869601,0,0
-0.087,0,-0.454,0,0.14,0,-0.611,0,-0.541,0,0.733,0,0.401,0,0.105,0,0.14,0,-0.925,0,12.75,-0.1099,0.512385152443398,0,0
-0.035,0,-0.384,0,-0.052,0,-0.559,0,-0.454,0,0.82,0,0.419,0,0.105,0,0.157,0,-0.855,0,12.8,-0.0838,0.496030644214649,0,0
0.017,0,-0.297,0,-0.227,0,-0.489,0,-0.332,0,0.838,0,0.419,0,0.087,0,0.157,0,-0.75,0,12.85,-0.0577,0.462913730863778,0,0
0.052,0,-0.192,0,-0.384,0,-0.401,0,-0.227,0,0.838,0,0.384,0,0.07,0,0.157,0,-0.611,0,12.9,-0.0314,0.427143535594301,0,0
0.087,0,-0.087,0,-0.524,0,-0.297,0,-0.105,0,0.785,0,0.332,0,0.052,0,0.122,0,-0.471,0,12.95,-0.0106,0.387829057418056,0,0
0.105,0,0.035,0,-0.628,0,-0.175,0,0,0,0.698,0,0.262,0,0.035,0,0.105,0,-0.297,0,13,0.014,0.348266500765657,0,0
0.105,0,0.122,0,-0.698,0,-0.07,0,0.105,0,0.576,0,0.192,0,0.017,0,0.07,0,-0.105,0,13.05,0.0314,0.31693539474859,0,0
0.105,0,0.209,0,-0.75,0,0.052,0,0.209,0,0.454,0,0.105,0,0,0,0.035,0,0.07,0,13.1,0.0489,0.309649425426024,0,0
0.105,0,0.279,0,-0.733,0,0.157,0,0.279,0,0.297,0,0.017,0,-0.017,0,0,0,0.227,0,13.15,0.0611,0.30397896491552,0,0
0.087,0,0.332,0,-0.698,0,0.244,0,0.332,0,0.157,0,-0.07,0,-0.017,0,-0.017,0,0.384,0,13.2,0.0734,0.315957873422673,0,0
0.07,0,0.349,0,-0.628,0,0.314,0,0.367,0,0,0,-0.157,0,-0.017,0,-0.035,0,0.506,0,13.25,0.0769,0.329550687384438,0,0
0.052,0,0.349,0,-0.541,0,0.349,0,0.367,0,-0.157,0,-0.227,0,-0.017,0,-0.052,0,0.611,0,13.3,0.0734,0.345171841261711,0,0
0.052,0,0.332,0,-0.419,0,0.367,0,0.332,0,-0.297,0,-0.297,0,-0.017,0,-0.052,0,0.663,0,13.35,0.0664,0.350918224092167,0,0
0.035,0,0.279,0,-0.297,0,0.349,0,0.297,0,-0.401,0,-0.332,0,0,0,-0.035,0,0.698,0,13.4,0.0593,0.3498530008764,0,0
0.035,0,0.227,0,-0.157,0,0.314,0,0.227,0,-0.489,0,-0.367,0,0,0,-0.035,0,0.681,0,13.45,0.0436,0.341127932990933,0,0
0.035,0,0.157,0,-0.017,0,0.279,0,0.157,0,-0.559,0,-0.367,0,0,0,-0.017,0,0.646,0,13.5,0.0314,0.330583390051251,0,0
0.035,0,0.087,0,0.122,0,0.209,0,0.087,0,-0.576,0,-0.349,0,0,0,0,0,0.576,0,13.55,0.0191,0.308514883487545,0,0
0.035,0,0.017,0,0.244,0,0.14,0,0.017,0,-0.576,0,-0.314,0,0,0,0,0,0.471,0,13.6,0.0034,0.285391816436437,0,0
0.035,0,-0.052,0,0.349,0,0.07,0,-0.052,0,-0.541,0,-0.279,0,0,0,0.017,0,0.349,0,13.65,-0.0104,0.26349454980659,0,0
0.035,0,-0.105,0,0.419,0,-0.017,0,-0.122,0,-0.489,0,-0.227,0,0,0,0.017,0,0.227,0,13.7,-0.0262,0.244628425712685,0,0
0.035,0,-0.14,0,0.454,0,-0.087,0,-0.175,0,-0.419,0,-0.175,0,0,0,0.017,0,0.087,0,13.75,-0.0403,0.226798515574213,0,0
0.035,0,-0.157,0,0.454,0,-0.14,0,-0.209,0,-0.314,0,-0.122,0,0,0,0.017,0,-0.052,0,13.8,-0.0488,0.207613315779333,0,0
0.035,0,-0.175,0,0.436,0,-0.175,0,-0.209,0,-0.227,0,-0.052,0,0,0,0.017,0,-0.175,0,13.85,-0.0525,0.198280525182547,0,0
0.035,0,-0.175,0,0.384,0,-0.192,0,-0.209,0,-0.122,0,-0.017,0,0,0,0.017,0,-0.297,0,13.9,-0.0576,0.191585316069195,0,0
0.035,0,-0.157,0,0.332,0,-0.192,0,-0.192,0,-0.017,0,0.017,0,0,0,0,0,-0.384,0,13.95,-0.0558,0.190532470256968,0,0
0.035,0,-0.122,0,0.262,0,-0.175,0,-0.175,0,0.07,0,0.035,0,0,0,0,0,-0.454,0,14,-0.0524,0.191713443567332,0,0
0.035,0,-0.105,0,0.175,0,-0.157,0,-0.14,0,0.14,0,0.017,0,0,0,0,0,-0.506,0,14.05,-0.0541,0.192579247757038,0,0
0.035,0,-0.07,0,0.087,0,-0.122,0,-0.105,0,0.192,0,0.017,0,0,0,0,0,-0.506,0,14.1,-0.0472,0.185745823939897,0,0
